CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,FavoriteCategory,SecondFavoriteCategory,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems
CUST02802,2023-05-03,55.0,Other,Medium,Australia,Sydney,4.0,21.757324077726494,71.02877359857744,Clothing,Food,0.20467921304638423,0.4241962955395009,Never,3.0,10.0,,0.1917525051808331,0.229311982227597,Yes,No,No
CUST02803,2020-07-17,37.0,Male,nan,Australia,New York,9.0,147.33767196127738,1395.6157348584156,Food,,0.34101705176629177,0.19123163949414446,Low,1.0,7.5495855695511125,0.2213728113173056,0.11580186679894525,0.08864347187360563,Yes,No,No
CUST02804,2023-07-04,,Male,High,Germany,Other,0.0,11.572818665250836,4321.471733865417,Food,Toys,0.3288361552692766,0.32983597172549906,Never,1.0,2.953628761442274,0.15096854880130994,0.19022155351526632,0.1344264837958138,No,Yes,Yes
CUST02805,2020-06-24,53.0,Other,Low,Japan,London,0.0,91.92346900927168,-59.01998242529585,Electronics,Food,0.2727696227299654,0.5621138757318359,High,2.0,3.7699236394089004,0.5422987791601516,0.19679733573582114,0.17139569593775317,No,No,
CUST02806,2018-01-23,15.0,Other,Low,UK,Other,8.0,46.24892318068037,408.6266154792401,Food,Toys,0.052833538179754745,0.1871785368985443,Never,0.0,,0.2196422683649335,0.23534340595277237,0.6170046264014128,Yes,Yes,No
CUST02807,2018-08-23,41.0,Male,High,Japan,London,7.0,35.81624396781017,320.3498877338778,Toys,Food,0.38903953445986994,,,1.0,7.662514770526576,0.3563976035369722,0.19536559071681214,0.09590993077651268,Yes,No,No
CUST02808,2021-01-29,60.0,Other,Low,France,New York,5.0,80.90710425646355,354.60534946955414,Toys,Toys,0.27874015823483966,0.15414313056990156,Low,0.0,6.2875060014756885,0.32716110355818667,0.23439395089205592,0.07418732571449228,Yes,No,No
CUST02809,2020-07-17,20.0,Female,High,France,Paris,2.0,30.76801062484875,62.712457149123885,Electronics,Beauty,0.5423584412331697,0.08269849462374528,nan,2.0,8.706363061639518,0.1682941310022854,0.16577959208464374,0.21013724582469964,Yes,,Yes
CUST02810,2019-06-07,20.0,Male,Very High,UK,London,5.0,,213.63482403045705,Electronics,Electronics,0.19933117212314005,0.05828972172368157,nan,2.0,4.253847200807456,0.25222560755237217,0.11751391171223159,0.10712466947276454,Yes,No,No
CUST02811,2022-12-14,22.0,Male,High,Other,Other,2.0,71.1222717333423,169.10418650570347,,Home Goods,0.26858154614365454,,Low,2.0,5.519870210031794,0.15331816046436092,0.2026432384808556,0.30205511765613857,Yes,No,No
,2019-03-07,48.0,Other,Low,USA,New York,4.0,54.153120019563424,33.264695655156174,Sports,Beauty,0.4895400899651915,0.21167991643878542,nan,3.0,6.954806886269475,0.042050978191115265,0.22045084677143004,0.37912580527063244,Yes,No,No
CUST02813,,39.0,Other,Very High,Other,New York,1.0,,160.65360748120523,,Toys,0.09032320228869387,0.4757783469535538,Never,1.0,7.65399582004992,0.32519938270232357,0.11391656965814229,0.423114521662328,No,No,No
CUST02814,2022-06-18,5.0,Other,High,Germany,London,2.0,153.4910186925142,483.68667574708564,Home Goods,Electronics,0.16555925210045383,0.5265740281343663,nan,3.0,4.28430501667447,0.39090444055258294,0.2592945389234779,0.3096322642534182,Yes,,Yes
CUST02815,2022-10-03,40.0,Female,High,France,Tokyo,4.0,10.835062314665343,63.68186287217271,Home Goods,Books,0.16454402924216888,0.29140311883071135,Low,2.0,6.504834156785376,0.053834648523223894,0.38036969470049925,0.1827419601609304,Yes,No,No
CUST02816,2019-06-17,31.0,Male,Very High,Canada,New York,4.0,39.11004740902217,189.60211143449564,Sports,Food,0.08887957113403196,0.32629410390778013,High,4.0,7.456386620596784,0.1358631785197274,0.35327572824723913,,Yes,No,No
CUST02817,2022-10-13,33.0,Prefer not to say,Medium,Australia,Tokyo,3.0,110.86870209569045,456.64245678272755,Home Goods,,0.2202377390214178,0.34890026672007457,Never,1.0,5.764918625305342,0.0923545266584544,0.20083565800397032,0.3576475917170905,Yes,No,No
CUST02818,2022-08-03,22.0,Female,Low,,,7.0,531.3833932881694,3843.160308186437,Books,,0.22978130210151781,0.22684045828336502,nan,4.0,4.741517553901538,0.3664355145351046,0.414931344757217,0.1718330603491542,Yes,No,No
CUST02819,,40.0,Female,Medium,USA,London,2.0,61.37650308764921,5.613648520597579,Clothing,Books,0.5077061527881465,0.3891755545594738,,2.0,4.097065463881846,0.4838477351975426,,0.303373157877494,Yes,,Yes
CUST02820,2020-07-01,50.0,M,Very High,Other,Tokyo,7.0,47.27178293702517,360.0798378419037,Beauty,Toys,0.2830822946549831,0.3993541283633778,Never,3.0,5.151089167142464,0.14573181079982306,0.4126547546542779,0.20096991913108164,Yes,Yes,No
CUST02821,2021-01-29,25.0,Prefer not to say,Very High,France,Paris,3.0,15.82778073418608,26.184962802682744,Toys,Clothing,0.400477174139952,0.7375547263739195,Never,,5.787778674032849,0.30152981618493174,0.22127632524128663,0.2521615515233375,Yes,No,Yes
CUST02822,2022-03-06,9.0,Male,nan,Japan,Berlin,2.0,,-23.1752939982047,Electronics,Sports,0.38058180800017316,0.5945412758237405,High,3.0,5.299528655100718,0.2331418003873396,0.08803980513397111,0.11157367057343577,Yes,No,Yes
CUST02823,2021-08-20,30.0,Female,nan,Germany,,3.0,74.41828139063242,-6.450463201184647,Sports,Electronics,0.14598079966524327,0.1335256566670701,High,2.0,7.122333315675611,0.18800162778865157,0.12390018938684798,0.3814882657234173,Yes,Yes,No
CUST02824,2020-10-20,46.0,Other,Very High,France,Paris,5.0,154.9677817359519,971.30350619531,,Toys,0.26534798841957447,0.302096644898027,Never,3.0,9.870592814668306,0.10614576306632707,0.264763345497353,0.17566820694206284,Yes,Yes,Yes
,2022-04-26,28.0,Male,nan,Germany,Tokyo,1.0,76.26132872097698,-92.67988737732482,Toys,Electronics,0.29306728142622507,0.2517913879696404,Never,1.0,4.507707415970103,0.22606416011753871,0.16029068709006644,0.3053609647545195,No,No,No
CUST02826,2021-10-10,12.0,Male,High,USA,Sydney,6.0,266.7882332531887,1642.3106089294438,Home Goods,Clothing,0.22404916492086038,0.3609960588902926,High,0.0,7.650145131305934,0.28181469733208614,,0.15518789417946896,Yes,No,No
CUST02827,2022-02-28,46.0,Other,Medium,Japan,Other,5.0,8.511767130196727,53.6452591087975,Beauty,Electronics,0.28373452695056506,0.2854631722371054,Medium,2.0,5.807282149604157,0.1370365820780219,0.15826343620918942,0.29142382349236573,Yes,No,No
CUST02828,2022-08-09,56.0,Prefer not to say,Very High,Japan,London,6.0,342.63733098224003,2080.3662275557963,Home Goods,Beauty,0.3594799902442697,0.08713954467946032,High,3.0,3.0847775586628394,0.08270156675194727,0.39167343088135137,0.27966149474746216,,No,No
CUST02829,2023-06-21,35.0,Prefer not to say,High,Japan,Los Angeles,3.0,208.8603073491107,583.9982309690452,Toys,Books,,0.3054171055888913,,2.0,7.4236724031222225,0.0859369943489582,0.15659621036455068,0.18926818241186336,Yes,No,No
CUST02830,2018-08-15,10.0,Male,Low,Australia,Other,9.0,6.960847555293819,68.69633557315372,Electronics,Home Goods,0.14342735937763026,0.4946477520008306,Low,1.0,7.183985453177841,0.24913645014000246,0.07337514468543457,0.1615159584967805,Yes,No,No
CUST02831,2021-06-13,30.0,Other,Low,UK,New York,2.0,77.31434588641902,37.68466981833549,Beauty,Food,0.5142301663913436,0.10806215419283881,Medium,1.0,8.437878007804734,0.19164736155682938,0.2052600599876658,0.3860423393794603,Yes,Yes,No
CUST02832,2020-05-22,37.0,Male,nan,Australia,Berlin,5.0,39.21891823563049,239.69922773815864,Electronics,nan,0.24348088497539996,,Never,6.0,6.286785674359079,0.5347734128121929,0.32687423772382634,0.1653607154357645,Yes,No,No
CUST02833,2020-06-10,22.0,Other,nan,Germany,London,5.0,14.839151547800073,70.6925972886347,Food,Food,0.3329553499345975,0.08175897030424994,High,0.0,9.22080533164855,0.045738233976621634,0.06361765927608046,0.04519040606983843,Yes,No,Yes
CUST02834,2022-01-18,43.0,Female,High,Germany,New York,5.0,53.90870174631254,251.52152270316103,Clothing,Food,0.09789680213585049,0.47036391211430856,nan,0.0,,0.2581553875923269,0.022376581329453585,0.12731463223604525,Yes,No,No
CUST02835,2020-11-02,21.0,,Low,Other,Tokyo,2.0,94.45711249646715,156.6101354331746,Books,nan,,0.5279501110314182,Never,5.0,3.494560791187073,0.187716258185863,0.05410376303249259,0.10492514835057773,Yes,No,No
CUST02836,2019-02-01,35.0,Male,Very High,USA,Los Angeles,1.0,232.05939971214048,192.98432931237267,Books,Home Goods,0.21769290880945366,0.3158230744312153,High,1.0,4.915283472264736,0.05037513470372964,0.11215691545422242,0.1037840929322251,No,No,No
CUST02837,2021-01-28,31.0,nan,Medium,USA,Paris,7.0,16.011426997755084,132.7650299528471,nan,Sports,0.27476937133961143,0.1596241297836805,Low,1.0,4.441067749889574,0.06349374041072983,0.08938538995222849,0.09305412142269368,Yes,,No
CUST02838,2023-09-10,44.0,Prefer not to say,nan,Canada,Other,8.0,21.140033294973666,371.6695067886918,Toys,Sports,0.3720510939459669,,Never,3.0,8.525278121386958,0.18239224166673576,0.25396831808097414,0.37101927020105385,Yes,No,
CUST02839,2019-10-11,34.0,Male,High,Australia,Other,5.0,542.3981819200803,2788.889816821978,Clothing,Clothing,0.24264512747557962,0.2233337330095703,Medium,2.0,7.008845965555262,0.028111574520886605,0.23534437227192032,0.040261057166043855,Yes,No,Yes
,2018-11-25,32.0,Other,nan,Australia,London,6.0,279.0127937206999,1725.6776816931897,nan,Food,0.06914938935161671,0.18217881309268452,nan,2.0,7.020137231923225,0.2870067252475358,0.03049199484131773,0.02059612038593942,Yes,No,No
CUST02841,2022-01-22,22.0,Other,,USA,London,5.0,143.42949102406564,501.0630044233492,Beauty,Books,0.44349494034925013,0.14082684150795088,Never,2.0,3.6324759479083877,0.1623178226105896,,,Yes,Yes,Yes
CUST02842,2020-08-09,,,Low,France,Tokyo,8.0,28.14152542004539,153.4918689562938,Clothing,,0.20073208042612728,0.21267528848390216,nan,1.0,8.611878884782334,0.08117037523843038,0.32053910757601234,,Yes,No,No
CUST02843,2023-06-29,31.0,Male,nan,Germany,Los Angeles,4.0,172.6587953823072,,Toys,Sports,0.3275911476254045,0.09948241952576697,Medium,1.0,10.0,0.44035158586579753,0.09243001337798396,0.16616677267728897,Yes,Yes,Yes
CUST02844,2023-07-10,21.0,nan,High,Japan,Sydney,6.0,86.57464971171662,618.3117803524921,Books,,0.7747941470354192,,nan,3.0,1.808044590440021,0.29694391820994664,0.1620088488516223,0.14567167510798842,Yes,Yes,No
CUST02845,2023-02-22,37.0,Female,High,UK,Paris,4.0,8.947745461077313,85.22059618948308,Books,Home Goods,0.24384913264221378,0.5321590673577719,High,0.0,6.070022190193011,0.2997517206085043,0.033076736293547924,0.16142333784364285,Yes,No,Yes
CUST02846,2021-04-11,40.0,,nan,USA,London,2.0,23.740299042711783,81.39387471371009,Food,Clothing,0.20963838115990288,0.7564547035719577,nan,3.0,9.663103483266857,0.25273462328851426,,0.5221335412654787,Yes,No,No
CUST02847,2022-11-08,29.0,Female,Medium,,Other,6.0,65.27813737959973,299.80092365894643,nan,Beauty,0.09063927579688578,0.364312775058666,Never,1.0,5.868503755316755,0.18413548204612232,0.05853174183179476,0.12660717221238282,Yes,No,Yes
CUST02848,2018-06-11,48.0,Female,Very High,,Tokyo,2.0,25.069748167278707,-23.267970275232663,Beauty,Home Goods,0.09358278150129086,0.2134675477971787,Low,3.0,2.910317755465539,0.14471369775899906,0.4262172162369957,0.3117168405388051,Yes,No,No
CUST02849,,38.0,Male,,,Other,2.0,91.965639013186,113.3617626153184,Clothing,Food,0.769255222901044,0.10217682126278645,Medium,1.0,6.723138531622481,0.10803316627490085,0.09158228285853633,0.15418423620929872,Yes,No,Yes
CUST02850,,15.0,Female,nan,Canada,Sydney,2.0,26.916332484439284,,Food,Home Goods,0.2418532848072241,0.33341873427068774,Low,4.0,10.0,0.21765319600864522,0.4373857528800491,0.06534505205226332,Yes,No,No
CUST02851,2023-01-02,55.0,Other,nan,Other,New York,12.0,94.25048088512939,1098.0273065099257,Toys,,0.21653420684279057,0.3709721777043472,,2.0,10.0,0.07580981710321077,0.2653329486804149,,Yes,No,No
CUST02852,2020-11-17,46.0,Female,Medium,France,Tokyo,7.0,18.383261339310334,144.07160472270675,Clothing,Sports,0.2717218480910309,0.5486552481837867,nan,3.0,5.51588174821025,0.12563554299997656,0.15452709693027789,0.34538885728205,Yes,No,No
CUST02853,2020-07-28,50.0,,Low,,Los Angeles,2.0,15.935419974220594,107.99726721630338,nan,Food,0.404455922467649,0.4845545819230578,High,1.0,8.377098571565746,0.19801633977301422,0.020458222822543906,0.10924661394007983,Yes,Yes,No
CUST02854,2019-06-24,,Prefer not to say,nan,USA,Sydney,7.0,4847.766139971882,181.36978995190938,Food,nan,0.27619160053477815,0.2519106546068709,Low,2.0,5.115347734300992,0.09530528587229807,0.25530431129777287,0.15736630554595193,Yes,Yes,
CUST02855,2020-04-01,0.0,Prefer not to say,Medium,France,London,1.0,62.57655464538839,182.19553319262405,Clothing,Food,0.2209518884174257,0.13009576323631025,nan,,6.08231659771777,,0.13149872291212433,0.1267586969055282,No,No,No
CUST02856,,51.0,Male,Very High,Canada,Tokyo,5.0,19.01304610148157,160.57527189699107,Sports,Clothing,0.5312287762229626,0.20012445117153327,High,4.0,6.260637442962504,0.17424778857172124,0.3860779687887651,0.3618992631712773,Yes,Yes,No
CUST02857,2020-12-24,35.0,Male,High,Germany,Sydney,2.0,337.868880575929,577.1336591613933,Toys,Food,0.12195620338015749,0.2789859673260981,Never,2.0,8.626500582274254,0.1012475164415399,,0.19163758110589896,Yes,,Yes
CUST02858,2018-12-22,40.0,Other,Very High,USA,Other,2.0,28.106807537402943,65.22688353855816,Sports,Electronics,0.27901074540153026,0.3993479683686001,Medium,2.0,4.764490763031619,0.09663925551155164,0.3533171634868052,0.08468196938003493,Yes,No,No
CUST02859,2018-08-23,43.0,Prefer not to say,Very High,Australia,Paris,8.0,93.33673825534697,747.6789889102819,Clothing,Books,0.1903435505717107,0.17733740036761897,nan,2.0,8.005625065316934,0.21014512717448516,0.30434388362185477,0.07921893966952306,Yes,No,No
CUST02860,2022-03-29,64.0,,Very High,Canada,Other,0.0,52.57457076839334,-18.693215664238664,Food,Beauty,0.11342003124228163,0.2858045494718012,nan,4.0,5.373822013179815,0.11114454933494951,0.1460971466680864,0.1535049893165772,No,No,No
CUST02861,,26.0,Male,,France,Berlin,8.0,78.51194404981091,670.192108485998,Food,Home Goods,0.03294887995990031,0.2111136241008167,Never,4.0,7.644348356064047,0.1028504306657921,0.21430727198350896,0.3853806772241319,Yes,No,No
CUST02862,2018-04-28,27.0,Male,High,France,London,10.0,7.51131209613253,-109.52526225983691,Sports,Electronics,0.1662991117959377,0.3083518449771482,Low,1.0,7.646432891683494,0.20439426205344594,0.10048241645357688,,Yes,Yes,Yes
CUST02863,2023-10-03,22.0,Prefer not to say,,,Paris,3.0,149.86051655345108,569.7795858487056,Food,,0.20723816510310342,0.4271967591174878,Medium,3.0,8.551572608176553,0.4249043495200819,0.12783309825075245,,,No,No
CUST02864,2022-08-01,18.0,Prefer not to say,,Australia,Los Angeles,8.0,190.73515139477473,1584.8728360008884,Beauty,Books,0.2630638424772129,0.40635492118882327,High,1.0,7.617182085902163,0.31091939251353723,0.3309139412961023,0.05620695524943014,Yes,No,Yes
CUST02865,2020-12-03,19.0,Other,Medium,Japan,,3.0,68.25046580428348,410.66324181742857,Electronics,Clothing,0.20789706106563322,0.0864693573331285,High,1.0,7.15261451045952,0.17866392289533864,0.3717887454838772,0.037244545521002266,Yes,No,No
CUST02866,2023-10-02,7.0,Prefer not to say,Medium,,Paris,0.0,126.70738345351519,18.116484556972274,Food,Books,0.18710047234327035,0.13152739432414087,Never,2.0,9.79148059214577,0.3426019561410845,0.28654168543069414,0.38920056450354523,No,No,
CUST02867,2019-07-12,,Female,nan,France,Sydney,5.0,93.92838387911071,534.7188862307048,Food,Electronics,0.3403837886153712,0.36306385806787966,High,7.0,6.194252806435564,0.15307430772269745,,0.1659317713198885,Yes,Yes,No
CUST02868,2022-12-21,64.0,nan,Very High,France,Los Angeles,5.0,69.23912620960432,515.105932439997,Food,Books,0.2808469877019866,0.3947354210267075,nan,2.0,4.493639572619935,0.28162874920194897,,0.10889569817479115,Yes,No,No
CUST02869,2023-06-29,,Female,Very High,Other,Berlin,7.0,14.825846847215876,6.133312944370459,Clothing,Clothing,0.2020466952572432,0.6100597585035383,Low,3.0,5.896256799039437,0.06906356509873635,0.08850296187944517,,Yes,No,No
CUST02870,2019-02-02,22.0,Female,High,Japan,Tokyo,3.0,20.81011510077333,159.44220160235182,Toys,,0.12754225402600572,0.17748505428608807,High,2.0,7.231343183518518,0.28235285303461477,0.0546878006662939,,Yes,Yes,No
CUST02871,2019-11-06,30.0,Female,Very High,USA,Other,7.0,41.75760060863504,358.03660165247095,,Clothing,0.2177781910365358,0.24270432176404055,nan,2.0,9.276429356797392,0.15611403115170977,0.2699553477742232,0.07825000914798327,Yes,Yes,No
CUST02872,2019-01-22,53.0,Male,High,,,5.0,36.55306955048775,85.50842374839871,Books,Books,0.6180036376539757,0.0882730515378817,Medium,0.0,6.338927641544707,0.13572831097277835,0.29606388598545685,,Yes,No,No
CUST02873,2023-11-29,41.0,Female,nan,UK,Berlin,4.0,77.23343760735537,124.05662443042218,Food,Home Goods,0.23381994808242487,0.3419175105201263,Low,,6.50351251589895,0.09592772598736608,0.45358166817701145,0.07184122349954097,Yes,Yes,No
CUST02874,2023-08-27,37.0,Male,Medium,France,New York,0.0,83.07855625699395,-99.75315903590973,Clothing,Books,0.31595208094916605,0.4554862469494416,High,1.0,10.0,0.25739952374769115,0.25972860486848737,0.008358842348875259,No,No,No
,2020-06-02,31.0,Prefer not to say,Medium,UK,New York,0.0,91.07522017629098,-109.54264076412419,Clothing,,0.04664975169570342,0.07104991796437334,nan,3.0,4.309532266593742,0.540485939260897,0.11535840822897261,0.13148164516367758,No,No,Yes
CUST02876,2019-06-25,52.0,nan,nan,Japan,New York,,94.87964104682364,51.71740375163739,Clothing,Sports,0.2705634104826425,0.14470478761946598,Never,3.0,8.171958338284632,0.07786698317924327,0.17699629430253522,0.018325901343375188,Yes,Yes,Yes
CUST02877,2018-06-20,18.0,nan,nan,Germany,London,11.0,239.69570641881685,2584.1021884611337,Food,Food,0.06067154327441311,0.17982876983564094,Medium,2.0,7.16442240643973,0.10088081205831134,0.0799237192122662,,,No,Yes
CUST02878,2020-01-10,42.0,Female,Very High,UK,Other,7.0,117.13779865511904,929.9590103354343,Sports,Sports,0.17369275880288768,0.3614854617472145,Medium,0.0,4.725036871688408,0.05431715438139991,0.1865721828108161,0.1434381011441404,,,Yes
CUST02879,2021-11-02,,nan,Medium,USA,Berlin,4.0,250.76089165376675,914.466349771945,Sports,Electronics,0.3893741696011321,,nan,4.0,7.192702575972041,0.08498904157461006,0.33743288249825965,0.2017240050857395,Yes,No,No
CUST02880,2018-04-29,35.0,Male,Low,Canada,Paris,1.0,32.700338914701156,10.702832604662149,Food,Beauty,0.22128636121102446,0.05117433681609335,nan,,8.2503929261885,,0.2249211969017468,0.1539385291546142,No,No,Yes
,2023-11-22,46.0,Prefer not to say,nan,,Sydney,0.0,21.571117755943742,-115.88654472580666,Sports,Toys,0.3879472600175612,0.03807874768834546,Never,3.0,7.456978829537666,0.09545945993141178,,0.6883675559584228,No,Yes,No
CUST02882,2023-06-19,35.0,,Medium,Canada,London,11.0,24.24980604926938,186.1557653943575,Food,Books,0.37698310139572117,0.3150051987360726,High,1.0,6.350790860267157,0.42399124759307333,0.29312824545555966,0.14279483705381382,Yes,No,No
CUST02883,2022-09-02,26.0,Other,Medium,Germany,Sydney,,9.033217473473528,-195.4739410754142,Sports,Clothing,0.11196698234436499,0.5969286561241404,Never,2.0,2.0341050262743954,0.0670734993963528,0.0692528267806231,0.3994577869363644,Yes,No,Yes
CUST02884,2022-09-19,36.0,nan,High,USA,Los Angeles,3.0,18.619147079121863,-38.83475658621934,Sports,Books,0.2625835983544778,0.24155710081578385,High,1.0,8.989027722050563,0.22991385006099752,0.1957311005178979,0.28525924480741366,Yes,No,No
CUST02885,2022-08-25,11.0,nan,Medium,Germany,Los Angeles,5.0,73.70260046115845,263.74395577418295,Food,Beauty,0.3998373608769289,0.3559571498859545,Never,1.0,7.18404227019753,0.293779816490944,0.05598453877337484,0.07975313649527307,Yes,No,No
CUST02886,2021-12-15,44.0,Female,nan,Germany,New York,3.0,31.045641528871776,74.7939110349071,nan,Toys,0.23982367318534545,0.1241223256553244,Medium,2.0,7.788316330207263,0.10409278930294143,,0.021774769391550673,Yes,Yes,No
,2022-10-26,48.0,nan,Very High,Other,London,4.0,55.62127462596612,196.90484313580592,Books,Food,0.10647828277623667,0.03442355744288754,Medium,4.0,7.430389247817375,0.12330528995288345,0.4172616065928308,0.01901227156199138,Yes,No,No
CUST02888,2022-03-05,25.0,nan,Medium,France,Tokyo,7.0,79.34935479443104,547.3159350059693,Food,Clothing,0.5864941209750129,0.1982618853464447,High,2.0,6.695823000469562,0.13524005358638172,0.12015714912717994,0.17107551700900026,Yes,,No
CUST02889,2019-10-27,21.0,Other,Low,France,Sydney,6.0,9.453235207081422,59.97459038225047,Books,nan,0.05501343851745648,0.12432798596750781,Never,2.0,6.716294265966891,0.2597221371369491,0.2579353316999902,0.11473842321895815,Yes,No,No
CUST02890,2018-02-02,25.0,Male,,USA,Tokyo,3.0,25.408511455685563,198.73120178048146,nan,Books,0.365201155738932,0.36550874072738804,Medium,0.0,6.676980081257092,0.044718921940488966,0.3157487430908102,,Yes,No,No
CUST02891,,34.0,Female,Very High,Canada,London,7.0,415.33143918862964,2883.2315796908133,Home Goods,Toys,0.1625735028577171,0.1930788843253439,Never,1.0,6.307479904708647,0.05094805122547933,0.13793554328962662,0.14078084469290486,Yes,No,No
CUST02892,2023-08-22,38.0,Female,Very High,UK,Los Angeles,4.0,96.89266271313755,401.0369922821216,nan,Toys,0.2511371894477738,0.35381293134059527,nan,1.0,6.977204125650997,0.027436070876466538,0.11319568144688466,0.10426706019605952,Yes,No,No
CUST02893,2022-04-01,59.0,Other,nan,France,Paris,7.0,491.97695889802293,3389.448961453475,Clothing,nan,0.23812393839223647,0.28175257670827597,Low,2.0,10.0,0.36035147437830767,0.2037071160094523,0.1151818297813888,Yes,No,No
CUST02894,2019-12-21,,Other,Very High,USA,Berlin,3.0,27.88132504615707,119.19248205877483,Home Goods,Beauty,0.04747307918246258,0.06771018557902331,Never,1.0,5.364001026014533,0.13816753820804345,0.21707883732463537,0.3303300419754953,Yes,No,Yes
CUST02895,2019-04-29,47.0,Male,Low,Other,Berlin,4.0,,117.826979655,Clothing,Home Goods,0.21454639074218257,0.27164619007554036,nan,0.0,7.128697272294559,0.03768686626744523,0.15590648251560918,0.20959650029411875,Yes,No,No
CUST02896,2020-08-30,36.0,Prefer not to say,Medium,USA,Other,7.0,19.96442423556606,166.42350434240186,Clothing,Beauty,0.19963326612364524,0.23795931789352584,Low,4.0,7.606671183170693,0.1472946030991207,0.45487049979189903,0.15990967733771383,Yes,No,No
CUST02897,2018-11-03,21.0,Female,nan,Japan,New York,,6.0105797273151484,154.07310680152926,Books,nan,0.13837823813633018,0.44676744348126124,Never,2.0,5.745559943491095,0.07082185766296582,0.23481163870597938,0.15823276524507368,Yes,No,No
CUST02898,2019-04-02,60.0,nan,,Canada,,5.0,45.10537439235642,366.65866531167234,Electronics,Books,0.07164210197037015,0.14223136964178917,,2.0,4.420432118678935,0.2007583003963082,0.22166055611112415,0.7272936809155345,Yes,No,No
CUST02899,2018-11-27,31.0,Male,Medium,USA,New York,4.0,17.282403474021528,-34.87974981774538,Home Goods,nan,0.19391070387430642,0.3399930173044415,High,,7.177416963534034,0.4788260763675505,0.3225729053050389,0.42466874115147457,,No,No
CUST02900,2018-08-13,39.0,Female,Very High,Australia,New York,3.0,90.9270537120215,250.46019482081832,Home Goods,Books,0.1910897436381717,0.49575859469872835,Low,1.0,9.051342821933734,0.1376684511171852,,0.093633789970243,Yes,Yes,No
CUST02901,2022-01-19,44.0,Male,nan,USA,Los Angeles,8.0,33.38359892716516,250.77440503826455,Food,Clothing,,0.3423196302043901,Medium,3.0,7.91223696729246,0.266874641877411,0.07168722413165779,0.10163626441819922,Yes,Yes,Yes
CUST02902,2020-12-18,35.0,Prefer not to say,Medium,Canada,Los Angeles,0.0,30.47330997169787,71.37801491509825,Electronics,Home Goods,0.42203403254700306,0.55081773446211,Low,,6.595995604345864,,0.028961885004605843,0.06786308380585783,No,No,No
CUST02903,2019-10-06,52.0,Female,High,France,Other,5.0,17.50452056383873,104.66918399589599,Home Goods,Beauty,0.1475387814469732,0.33068886044682333,Never,3.0,6.44501619160646,0.06487278382651596,0.14511434246455068,0.08709240566111255,Yes,No,Yes
CUST02904,2019-09-08,,nan,Low,Other,Tokyo,3.0,29.029894852700764,50.003790310566515,Books,,0.22115979710872166,0.1288551324579298,High,1.0,,0.21033300107854314,,0.29867813846439384,,No,
CUST02905,2018-07-14,,Female,Very High,Canada,Other,2.0,7.832372241571837,105.7746144518098,Electronics,Food,0.2629139990311127,0.19840489658196067,Never,1.0,7.505514012229473,0.22885993427094603,0.10044604793484903,0.2765046571515962,,No,Yes
CUST02906,2019-05-04,41.0,Male,nan,Other,Berlin,2.0,75.02316735642523,346.60608792923136,Beauty,Home Goods,0.13975610015648104,0.08945720517368036,Never,1.0,7.679070492585903,0.10094811073900492,0.3445304345599418,0.5367165037262576,Yes,Yes,No
CUST02907,2021-06-03,34.0,Prefer not to say,nan,Germany,Tokyo,2.0,33.09247370845642,-3.262337624482015,Sports,Sports,0.19238821988398153,0.6655822606477835,Low,3.0,9.980699255845334,0.19099205973520308,0.020114584526875003,0.30761138852554193,Yes,No,No
CUST02908,2021-01-07,36.0,Male,Very High,France,Tokyo,10.0,,636.130352714171,Electronics,nan,0.4137678362451805,0.36854242924191355,Medium,4.0,6.709940385416075,0.13635729740986108,0.08175233365254474,0.3934746531871293,Yes,No,No
CUST02909,2021-02-21,34.0,,Medium,Other,,5.0,41.62871948931214,210.18520050992538,Toys,Home Goods,0.11005378832035954,0.2570657749471104,Never,1.0,9.285341383943905,0.08089970617041554,0.3146351579524122,0.43570617040110293,Yes,No,No
CUST02910,2021-05-26,15.0,Other,Very High,Germany,Tokyo,6.0,179.4719069321327,1126.9244406039463,Food,Clothing,0.45756460163378077,0.4593288976560113,nan,0.0,7.203793175758517,0.11297485237212675,0.22648608843907214,0.4077436069943542,Yes,No,No
CUST02911,,19.0,Male,nan,USA,London,7.0,57.85657010839102,541.9194519570701,Food,Books,,0.30416987711599774,Medium,2.0,6.2588850827303055,0.2849717769791772,0.20347148587513703,0.45687005104589784,Yes,No,No
CUST02912,2022-06-14,46.0,Prefer not to say,High,Germany,Tokyo,2.0,21.49638684618704,68.78164352830703,Beauty,Sports,0.39786440216223684,0.29425426094281765,Never,2.0,,0.027387282071086098,0.48250200074714106,0.21024251031118923,Yes,Yes,No
CUST02913,2021-02-01,16.0,nan,Medium,Canada,Sydney,4.0,12.716030986018747,3.1642687839215284,Sports,Toys,0.24729829288162006,0.3680664983864649,High,1.0,5.934024655591738,0.16383011030506048,0.3789575600043442,0.2084614989005204,Yes,No,Yes
