customer_id,age,tenure,balance,debt_to_income_ratio,total_products_owned,nps,has_mobile_app,has_web_account,churn_risk_score,risk_level,churn_label
3264,37,38,3409.24,1.114279366019849,3,5,1.0,1.0,0.06,Low,Non-Churn
1578,32,36,102.78,4.446963221467015,4,6,1.0,1.0,0.06,Low,Non-Churn
2019,64,51,1668.31,3.144752536675662,1,8,1.0,1.0,0.06,Low,Non-Churn
2019,64,51,1668.31,3.144752536675662,1,8,1.0,1.0,0.06,Low,Non-Churn
3880,35,36,1745.97,6.5523516717415085,0,10,1.0,1.0,0.06,Low,Non-Churn
571,40,20,-950.18,10.469358608985237,2,10,1.0,1.0,0.06,Low,Non-Churn
571,40,20,-950.18,10.469358608985237,2,10,1.0,1.0,0.06,Low,Non-Churn
571,40,20,-950.18,10.469358608985237,2,10,1.0,1.0,0.06,Low,Non-Churn
2830,54,42,597.43,1.6220197138262067,4,8,1.0,1.0,0.06,Low,Non-Churn
2830,54,42,597.43,1.6220197138262067,4,8,1.0,1.0,0.06,Low,Non-Churn
2830,54,42,597.43,1.6220197138262067,4,8,1.0,1.0,0.06,Low,Non-Churn
963,34,24,143.07,6.009179993658752,1,9,1.0,1.0,0.06,Low,Non-Churn
963,34,24,143.07,6.009179993658752,1,9,1.0,1.0,0.06,Low,Non-Churn
963,34,24,143.07,6.009179993658752,1,9,1.0,1.0,0.06,Low,Non-Churn
3722,41,28,606.28,2.2567586147087253,1,5,1.0,1.0,0.06,Low,Non-Churn
3722,41,28,606.28,2.2567586147087253,1,5,1.0,1.0,0.06,Low,Non-Churn
3722,41,28,606.28,2.2567586147087253,1,5,1.0,1.0,0.06,Low,Non-Churn
2632,51,40,632.73,4.328303826384923,4,10,1.0,1.0,0.06,Low,Non-Churn
2632,51,40,632.73,4.328303826384923,4,10,1.0,1.0,0.06,Low,Non-Churn
2632,51,40,632.73,4.328303826384923,4,10,1.0,1.0,0.06,Low,Non-Churn
2433,36,36,639.75,6.31278421820605,3,0,1.0,1.0,0.06,Low,Non-Churn
2433,36,36,639.75,6.31278421820605,3,0,1.0,1.0,0.06,Low,Non-Churn
581,29,12,-323.99,156.60431542190022,1,2,1.0,1.0,0.06,Low,Non-Churn
3378,47,31,593.42,17.02205557162054,3,9,1.0,1.0,0.06,Low,Non-Churn
1068,38,27,922.58,4.9905227426518985,4,9,1.0,1.0,0.06,Low,Non-Churn
1068,38,27,922.58,4.9905227426518985,4,9,1.0,1.0,0.06,Low,Non-Churn
1068,38,27,922.58,4.9905227426518985,4,9,1.0,1.0,0.06,Low,Non-Churn
3378,47,31,593.42,17.02205557162054,3,9,1.0,1.0,0.06,Low,Non-Churn
510,25,17,-641.58,36.18898279751066,2,7,1.0,1.0,0.06,Low,Non-Churn
510,25,17,-641.58,36.18898279751066,2,7,1.0,1.0,0.06,Low,Non-Churn
510,25,17,-641.58,36.18898279751066,2,7,1.0,1.0,0.06,Low,Non-Churn
1105,29,23,1389.62,2.005578761762147,3,10,1.0,1.0,0.06,Low,Non-Churn
1105,29,23,1389.62,2.005578761762147,3,10,1.0,1.0,0.06,Low,Non-Churn
28,32,24,-78.03,26.628398843140825,2,10,1.0,1.0,0.06,Low,Non-Churn
28,32,24,-78.03,26.628398843140825,2,10,1.0,1.0,0.06,Low,Non-Churn
28,32,24,-78.03,26.628398843140825,2,10,1.0,1.0,0.06,Low,Non-Churn
1534,38,31,73.18,1.2639140825199389,3,8,1.0,1.0,0.06,Low,Non-Churn
1607,37,36,1384.75,24.51869634899409,4,8,1.0,1.0,0.06,Low,Non-Churn
1607,37,36,1384.75,24.51869634899409,4,8,1.0,1.0,0.06,Low,Non-Churn
1607,37,36,1384.75,24.51869634899409,4,8,1.0,1.0,0.06,Low,Non-Churn
1544,44,36,50.05,3.0057412119168467,3,5,1.0,1.0,0.06,Low,Non-Churn
1544,44,36,50.05,3.0057412119168467,3,5,1.0,1.0,0.06,Low,Non-Churn
1544,44,36,50.05,3.0057412119168467,3,5,1.0,1.0,0.06,Low,Non-Churn
2110,23,12,3763.14,2.627177550691698,3,8,1.0,1.0,0.06,Low,Non-Churn
2110,23,12,3763.14,2.627177550691698,3,8,1.0,1.0,0.06,Low,Non-Churn
3378,47,31,593.42,17.02205557162054,3,9,1.0,1.0,0.06,Low,Non-Churn
1053,24,21,1386.03,3.5385426981923525,2,10,1.0,1.0,0.06,Low,Non-Churn
1053,24,21,1386.03,3.5385426981923525,2,10,1.0,1.0,0.06,Low,Non-Churn
1053,24,21,1386.03,3.5385426981923525,2,10,1.0,1.0,0.06,Low,Non-Churn
1105,29,23,1389.62,2.005578761762147,3,10,1.0,1.0,0.06,Low,Non-Churn
3880,35,36,1745.97,6.5523516717415085,0,10,1.0,1.0,0.06,Low,Non-Churn
3880,35,36,1745.97,6.5523516717415085,0,10,1.0,1.0,0.06,Low,Non-Churn
3060,42,36,292.35,1.4540830182940079,1,6,1.0,1.0,0.06,Low,Non-Churn
3060,42,36,292.35,1.4540830182940079,1,6,1.0,1.0,0.06,Low,Non-Churn
3060,42,36,292.35,1.4540830182940079,1,6,1.0,1.0,0.06,Low,Non-Churn
2587,32,20,300.89,11.3095292032568,2,4,1.0,1.0,0.06,Low,Non-Churn
2587,32,20,300.89,11.3095292032568,2,4,1.0,1.0,0.06,Low,Non-Churn
2587,32,20,300.89,11.3095292032568,2,4,1.0,1.0,0.06,Low,Non-Churn
1534,38,31,73.18,1.2639140825199389,3,8,1.0,1.0,0.06,Low,Non-Churn
2586,45,40,561.94,8.612730263157895,3,9,1.0,1.0,0.06,Low,Non-Churn
2586,45,40,561.94,8.612730263157895,3,9,1.0,1.0,0.06,Low,Non-Churn
2586,45,40,561.94,8.612730263157895,3,9,1.0,1.0,0.06,Low,Non-Churn
1534,38,31,73.18,1.2639140825199389,3,8,1.0,1.0,0.06,Low,Non-Churn
2731,55,41,1813.05,1.9973717530598933,3,0,1.0,1.0,0.06,Low,Non-Churn
2513,31,23,91.51,5.083431972990953,2,8,1.0,1.0,0.06,Low,Non-Churn
3004,39,32,1319.16,1.5620130060343311,4,9,1.0,1.0,0.06,Low,Non-Churn
3004,39,32,1319.16,1.5620130060343311,4,9,1.0,1.0,0.06,Low,Non-Churn
3004,39,32,1319.16,1.5620130060343311,4,9,1.0,1.0,0.06,Low,Non-Churn
2435,32,16,1338.13,2.405148090737055,3,8,1.0,1.0,0.06,Low,Non-Churn
2435,32,16,1338.13,2.405148090737055,3,8,1.0,1.0,0.06,Low,Non-Churn
2435,32,16,1338.13,2.405148090737055,3,8,1.0,1.0,0.06,Low,Non-Churn
3921,27,15,305.11,0.7302687960502557,2,10,1.0,1.0,0.06,Low,Non-Churn
3921,27,15,305.11,0.7302687960502557,2,10,1.0,1.0,0.06,Low,Non-Churn
3921,27,15,305.11,0.7302687960502557,2,10,1.0,1.0,0.06,Low,Non-Churn
847,41,37,981.59,0.8540997211835247,2,9,1.0,1.0,0.06,Low,Non-Churn
847,41,37,981.59,0.8540997211835247,2,9,1.0,1.0,0.06,Low,Non-Churn
448,40,32,-357.44,28.63721879223085,3,0,1.0,1.0,0.06,Low,Non-Churn
448,40,32,-357.44,28.63721879223085,3,0,1.0,1.0,0.06,Low,Non-Churn
448,40,32,-357.44,28.63721879223085,3,0,1.0,1.0,0.06,Low,Non-Churn
3130,47,41,3927.38,3.478937178635987,3,10,1.0,1.0,0.06,Low,Non-Churn
2731,55,41,1813.05,1.9973717530598933,3,0,1.0,1.0,0.06,Low,Non-Churn
2731,55,41,1813.05,1.9973717530598933,3,0,1.0,1.0,0.06,Low,Non-Churn
3350,42,29,6821.96,0.3132146459626414,4,7,1.0,1.0,0.06,Low,Non-Churn
3350,42,29,6821.96,0.3132146459626414,4,7,1.0,1.0,0.06,Low,Non-Churn
3350,42,29,6821.96,0.3132146459626414,4,7,1.0,1.0,0.06,Low,Non-Churn
847,41,37,981.59,0.8540997211835247,2,9,1.0,1.0,0.06,Low,Non-Churn
1168,47,36,993.55,5.9331894903018965,3,1,1.0,1.0,0.06,Low,Non-Churn
1168,47,36,993.55,5.9331894903018965,3,1,1.0,1.0,0.06,Low,Non-Churn
1168,47,36,993.55,5.9331894903018965,3,1,1.0,1.0,0.06,Low,Non-Churn
725,40,39,1003.43,6.774559223846915,3,0,1.0,1.0,0.06,Low,Non-Churn
2690,46,36,543.57,1.5664468795439506,3,3,1.0,1.0,0.06,Low,Non-Churn
2690,46,36,543.57,1.5664468795439506,3,3,1.0,1.0,0.06,Low,Non-Churn
2690,46,36,543.57,1.5664468795439506,3,3,1.0,1.0,0.06,Low,Non-Churn
1824,36,26,316.98,8.214393786564456,4,10,1.0,1.0,0.06,Low,Non-Churn
1824,36,26,316.98,8.214393786564456,4,10,1.0,1.0,0.06,Low,Non-Churn
1824,36,26,316.98,8.214393786564456,4,10,1.0,1.0,0.06,Low,Non-Churn
3118,46,46,19.03,10.587020998932259,4,10,1.0,1.0,0.06,Low,Non-Churn
602,33,36,-135.7,22.47948094794369,0,9,1.0,1.0,0.06,Low,Non-Churn
602,33,36,-135.7,22.47948094794369,0,9,1.0,1.0,0.06,Low,Non-Churn
602,33,36,-135.7,22.47948094794369,0,9,1.0,1.0,0.06,Low,Non-Churn
2015,50,38,1913.36,2.0281739313733884,4,1,1.0,1.0,0.06,Low,Non-Churn
2015,50,38,1913.36,2.0281739313733884,4,1,1.0,1.0,0.06,Low,Non-Churn
1052,57,41,1191.74,4.437440749061725,4,8,1.0,1.0,0.06,Low,Non-Churn
1052,57,41,1191.74,4.437440749061725,4,8,1.0,1.0,0.06,Low,Non-Churn
1178,38,26,1195.04,3.0666824924633795,2,10,1.0,1.0,0.06,Low,Non-Churn
1178,38,26,1195.04,3.0666824924633795,2,10,1.0,1.0,0.06,Low,Non-Churn
1178,38,26,1195.04,3.0666824924633795,2,10,1.0,1.0,0.06,Low,Non-Churn
166,22,36,-454.4,0.9358432154815645,1,10,1.0,1.0,0.06,Low,Non-Churn
3698,30,22,1014.95,1.3298715336105527,2,0,1.0,1.0,0.06,Low,Non-Churn
1880,53,47,2038.59,0.812822917342828,2,5,1.0,1.0,0.06,Low,Non-Churn
1880,53,47,2038.59,0.812822917342828,2,5,1.0,1.0,0.06,Low,Non-Churn
1880,53,47,2038.59,0.812822917342828,2,5,1.0,1.0,0.06,Low,Non-Churn
1880,53,47,2038.59,0.812822917342828,2,5,1.0,1.0,0.06,Low,Non-Churn
1197,32,23,2130.53,8.239071223290763,0,10,1.0,1.0,0.06,Low,Non-Churn
3118,46,46,19.03,10.587020998932259,4,10,1.0,1.0,0.06,Low,Non-Churn
3118,46,46,19.03,10.587020998932259,4,10,1.0,1.0,0.06,Low,Non-Churn
166,22,36,-454.4,0.9358432154815645,1,10,1.0,1.0,0.06,Low,Non-Churn
166,22,36,-454.4,0.9358432154815645,1,10,1.0,1.0,0.06,Low,Non-Churn
1142,38,28,149.09,4.878783101591539,4,0,1.0,1.0,0.06,Low,Non-Churn
1142,38,28,149.09,4.878783101591539,4,0,1.0,1.0,0.06,Low,Non-Churn
1142,38,28,149.09,4.878783101591539,4,0,1.0,1.0,0.06,Low,Non-Churn
857,45,38,4306.21,7.828230014233934,1,10,1.0,1.0,0.06,Low,Non-Churn
857,45,38,4306.21,7.828230014233934,1,10,1.0,1.0,0.06,Low,Non-Churn
857,45,38,4306.21,7.828230014233934,1,10,1.0,1.0,0.06,Low,Non-Churn
3130,47,41,3927.38,3.478937178635987,3,10,1.0,1.0,0.06,Low,Non-Churn
3130,47,41,3927.38,3.478937178635987,3,10,1.0,1.0,0.06,Low,Non-Churn
725,40,39,1003.43,6.774559223846915,3,0,1.0,1.0,0.06,Low,Non-Churn
725,40,39,1003.43,6.774559223846915,3,0,1.0,1.0,0.06,Low,Non-Churn
1052,57,41,1191.74,4.437440749061725,4,8,1.0,1.0,0.06,Low,Non-Churn
2513,31,23,91.51,5.083431972990953,2,8,1.0,1.0,0.06,Low,Non-Churn
2279,52,41,360.91,6.114593004156371,3,8,1.0,1.0,0.06,Low,Non-Churn
2279,52,41,360.91,6.114593004156371,3,8,1.0,1.0,0.06,Low,Non-Churn
2279,52,41,360.91,6.114593004156371,3,8,1.0,1.0,0.06,Low,Non-Churn
740,40,28,379.74,30.734748327175996,3,2,1.0,1.0,0.06,Low,Non-Churn
740,40,28,379.74,30.734748327175996,3,2,1.0,1.0,0.06,Low,Non-Churn
740,40,28,379.74,30.734748327175996,3,2,1.0,1.0,0.06,Low,Non-Churn
1803,33,18,51.36,2.089192236606053,3,2,1.0,1.0,0.06,Low,Non-Churn
3787,29,26,117.14,2.214088605514149,1,2,1.0,1.0,0.06,Low,Non-Churn
1197,32,23,2130.53,8.239071223290763,0,10,1.0,1.0,0.06,Low,Non-Churn
1197,32,23,2130.53,8.239071223290763,0,10,1.0,1.0,0.06,Low,Non-Churn
3698,30,22,1014.95,1.3298715336105527,2,0,1.0,1.0,0.06,Low,Non-Churn
3698,30,22,1014.95,1.3298715336105527,2,0,1.0,1.0,0.06,Low,Non-Churn
1998,24,19,1027.95,8.701953295865144,2,6,1.0,1.0,0.06,Low,Non-Churn
1998,24,19,1027.95,8.701953295865144,2,6,1.0,1.0,0.06,Low,Non-Churn
1998,24,19,1027.95,8.701953295865144,2,6,1.0,1.0,0.06,Low,Non-Churn
1998,24,19,1027.95,8.701953295865144,2,6,1.0,1.0,0.06,Low,Non-Churn
2945,36,31,1963.99,0.8391354642474157,3,6,1.0,1.0,0.06,Low,Non-Churn
2945,36,31,1963.99,0.8391354642474157,3,6,1.0,1.0,0.06,Low,Non-Churn
1430,52,39,497.9,5.027722806096199,2,6,1.0,1.0,0.06,Low,Non-Churn
1430,52,39,497.9,5.027722806096199,2,6,1.0,1.0,0.06,Low,Non-Churn
2945,36,31,1963.99,0.8391354642474157,3,6,1.0,1.0,0.06,Low,Non-Churn
1430,52,39,497.9,5.027722806096199,2,6,1.0,1.0,0.06,Low,Non-Churn
3787,29,26,117.14,2.214088605514149,1,2,1.0,1.0,0.06,Low,Non-Churn
2805,36,31,117.04,9.577245283575921,2,10,1.0,1.0,0.06,Low,Non-Churn
2805,36,31,117.04,9.577245283575921,2,10,1.0,1.0,0.06,Low,Non-Churn
2805,36,31,117.04,9.577245283575921,2,10,1.0,1.0,0.06,Low,Non-Churn
3787,29,26,117.14,2.214088605514149,1,2,1.0,1.0,0.06,Low,Non-Churn
1803,33,18,51.36,2.089192236606053,3,2,1.0,1.0,0.06,Low,Non-Churn
1803,33,18,51.36,2.089192236606053,3,2,1.0,1.0,0.06,Low,Non-Churn
3582,29,36,1144.28,4.711717625402012,2,10,1.0,1.0,0.06,Low,Non-Churn
3582,29,36,1144.28,4.711717625402012,2,10,1.0,1.0,0.06,Low,Non-Churn
3582,29,36,1144.28,4.711717625402012,2,10,1.0,1.0,0.06,Low,Non-Churn
3582,29,36,1144.28,4.711717625402012,2,10,1.0,1.0,0.06,Low,Non-Churn
1679,47,36,5135.49,1.9031562465809009,2,6,1.0,1.0,0.06,Low,Non-Churn
1679,47,36,5135.49,1.9031562465809009,2,6,1.0,1.0,0.06,Low,Non-Churn
1679,47,36,5135.49,1.9031562465809009,2,6,1.0,1.0,0.06,Low,Non-Churn
3070,38,28,155.57,12.438407827248826,3,8,1.0,1.0,0.06,Low,Non-Churn
3070,38,28,155.57,12.438407827248826,3,8,1.0,1.0,0.06,Low,Non-Churn
3070,38,28,155.57,12.438407827248826,3,8,1.0,1.0,0.06,Low,Non-Churn
1460,50,40,433.54,6.600025070647449,3,1,1.0,1.0,0.06,Low,Non-Churn
1460,50,40,433.54,6.600025070647449,3,1,1.0,1.0,0.06,Low,Non-Churn
794,19,12,10.09,6.2442133428824365,2,8,1.0,1.0,0.06,Low,Non-Churn
794,19,12,10.09,6.2442133428824365,2,8,1.0,1.0,0.06,Low,Non-Churn
794,19,12,10.09,6.2442133428824365,2,8,1.0,1.0,0.06,Low,Non-Churn
3861,53,51,4405.28,2.5539506835461006,3,6,1.0,1.0,0.06,Low,Non-Churn
3861,53,51,4405.28,2.5539506835461006,3,6,1.0,1.0,0.06,Low,Non-Churn
3861,53,51,4405.28,2.5539506835461006,3,6,1.0,1.0,0.06,Low,Non-Churn
2015,50,38,1913.36,2.0281739313733884,4,1,1.0,1.0,0.06,Low,Non-Churn
2513,31,23,91.51,5.083431972990953,2,8,1.0,1.0,0.06,Low,Non-Churn
1460,50,40,433.54,6.600025070647449,3,1,1.0,1.0,0.06,Low,Non-Churn
2070,47,36,5073.97,0.2696062865485018,2,0,1.0,1.0,0.06,Low,Non-Churn
2070,47,36,5073.97,0.2696062865485018,2,0,1.0,1.0,0.06,Low,Non-Churn
2070,47,36,5073.97,0.2696062865485018,2,0,1.0,1.0,0.06,Low,Non-Churn
1958,36,35,448.74,6.625548484941641,1,4,1.0,1.0,0.06,Low,Non-Churn
1958,36,35,448.74,6.625548484941641,1,4,1.0,1.0,0.06,Low,Non-Churn
1958,36,35,448.74,6.625548484941641,1,4,1.0,1.0,0.06,Low,Non-Churn
1131,45,43,89.36,15.53193762925237,2,10,1.0,1.0,0.06,Low,Non-Churn
1131,45,43,89.36,15.53193762925237,2,10,1.0,1.0,0.06,Low,Non-Churn
1131,45,43,89.36,15.53193762925237,2,10,1.0,1.0,0.06,Low,Non-Churn
3046,48,32,1107.44,1.0175252440971163,3,0,1.0,1.0,0.06,Low,Non-Churn
3046,48,32,1107.44,1.0175252440971163,3,0,1.0,1.0,0.06,Low,Non-Churn
1688,45,34,1125.42,6.958496840367519,3,0,1.0,1.0,0.06,Low,Non-Churn
1688,45,34,1125.42,6.958496840367519,3,0,1.0,1.0,0.06,Low,Non-Churn
1688,45,34,1125.42,6.958496840367519,3,0,1.0,1.0,0.06,Low,Non-Churn
398,30,36,-1838.91,18.6005813536209,2,8,1.0,1.0,0.06,Low,Non-Churn
398,30,36,-1838.91,18.6005813536209,2,8,1.0,1.0,0.06,Low,Non-Churn
249,36,32,-2506.22,16.212301828940674,3,10,1.0,1.0,0.06,Low,Non-Churn
249,36,32,-2506.22,16.212301828940674,3,10,1.0,1.0,0.06,Low,Non-Churn
249,36,32,-2506.22,16.212301828940674,3,10,1.0,1.0,0.06,Low,Non-Churn
1914,41,36,2970.08,2.8693324507426596,3,9,1.0,1.0,0.06,Low,Non-Churn
1914,41,36,2970.08,2.8693324507426596,3,9,1.0,1.0,0.06,Low,Non-Churn
3875,42,27,41754.45,2.6027587152231204,3,6,1.0,1.0,0.06,Low,Non-Churn
3875,42,27,41754.45,2.6027587152231204,3,6,1.0,1.0,0.06,Low,Non-Churn
3875,42,27,41754.45,2.6027587152231204,3,6,1.0,1.0,0.06,Low,Non-Churn
3875,42,27,41754.45,2.6027587152231204,3,6,1.0,1.0,0.06,Low,Non-Churn
3875,42,27,41754.45,2.6027587152231204,3,6,1.0,1.0,0.06,Low,Non-Churn
3810,48,40,74417.66,0.5086777924881803,3,10,1.0,1.0,0.04,Low,Non-Churn
3796,43,36,181.77,20.422463079089585,3,10,1.0,1.0,0.04,Low,Non-Churn
1647,40,36,27584.0,1.605429890786484,3,9,1.0,1.0,0.04,Low,Non-Churn
1647,40,36,27584.0,1.605429890786484,3,9,1.0,1.0,0.04,Low,Non-Churn
2161,47,34,193.84,3.1357677289259396,4,9,1.0,1.0,0.04,Low,Non-Churn
2161,47,34,193.84,3.1357677289259396,4,9,1.0,1.0,0.04,Low,Non-Churn
2398,68,57,182.71,6.32947499854277,3,10,1.0,1.0,0.04,Low,Non-Churn
2398,68,57,182.71,6.32947499854277,3,10,1.0,1.0,0.04,Low,Non-Churn
2029,31,30,2779.47,10.634595297517727,2,10,1.0,1.0,0.04,Low,Non-Churn
1870,38,36,753.14,9.404249071758732,2,6,1.0,1.0,0.04,Low,Non-Churn
1870,38,36,753.14,9.404249071758732,2,6,1.0,1.0,0.04,Low,Non-Churn
1870,38,36,753.14,9.404249071758732,2,6,1.0,1.0,0.04,Low,Non-Churn
1238,40,34,1607.23,11.541342816990277,2,10,1.0,1.0,0.04,Low,Non-Churn
3724,21,24,99.15,4.867052895108487,0,8,1.0,1.0,0.04,Low,Non-Churn
1762,34,23,1550.86,5.915752420064535,2,10,1.0,1.0,0.04,Low,Non-Churn
1762,34,23,1550.86,5.915752420064535,2,10,1.0,1.0,0.04,Low,Non-Churn
1762,34,23,1550.86,5.915752420064535,2,10,1.0,1.0,0.04,Low,Non-Churn
1647,40,36,27584.0,1.605429890786484,3,9,1.0,1.0,0.04,Low,Non-Churn
1647,40,36,27584.0,1.605429890786484,3,9,1.0,1.0,0.04,Low,Non-Churn
2382,39,28,208.65,9.466647981180147,2,10,1.0,1.0,0.04,Low,Non-Churn
2382,39,28,208.65,9.466647981180147,2,10,1.0,1.0,0.04,Low,Non-Churn
2382,39,28,208.65,9.466647981180147,2,10,1.0,1.0,0.04,Low,Non-Churn
2687,45,28,704.94,5.618637469897765,4,8,1.0,1.0,0.04,Low,Non-Churn
3527,33,21,706.9,5.082048818336423,3,10,1.0,1.0,0.04,Low,Non-Churn
2625,31,36,11.64,3.451443991637674,2,9,1.0,1.0,0.04,Low,Non-Churn
2625,31,36,11.64,3.451443991637674,2,9,1.0,1.0,0.04,Low,Non-Churn
2625,31,36,11.64,3.451443991637674,2,9,1.0,1.0,0.04,Low,Non-Churn
3241,53,36,4474.19,2.926792116399098,4,5,1.0,1.0,0.04,Low,Non-Churn
3241,53,36,4474.19,2.926792116399098,4,5,1.0,1.0,0.04,Low,Non-Churn
3241,53,36,4474.19,2.926792116399098,4,5,1.0,1.0,0.04,Low,Non-Churn
1087,43,30,153.91,3.128166275152912,2,2,1.0,1.0,0.04,Low,Non-Churn
1087,43,30,153.91,3.128166275152912,2,2,1.0,1.0,0.04,Low,Non-Churn
1087,43,30,153.91,3.128166275152912,2,2,1.0,1.0,0.04,Low,Non-Churn
943,24,21,11.02,6.071912343533917,3,9,1.0,1.0,0.04,Low,Non-Churn
943,24,21,11.02,6.071912343533917,3,9,1.0,1.0,0.04,Low,Non-Churn
943,24,21,11.02,6.071912343533917,3,9,1.0,1.0,0.04,Low,Non-Churn
3318,19,17,89.14,8.495838419270866,3,10,1.0,1.0,0.04,Low,Non-Churn
2446,38,34,114.25,5.643561194878291,2,10,1.0,1.0,0.04,Low,Non-Churn
2446,38,34,114.25,5.643561194878291,2,10,1.0,1.0,0.04,Low,Non-Churn
2446,38,34,114.25,5.643561194878291,2,10,1.0,1.0,0.04,Low,Non-Churn
2346,54,40,151.31,2.7452093149282715,1,9,1.0,1.0,0.04,Low,Non-Churn
2937,37,36,471.84,4.608602150537634,2,6,1.0,1.0,0.04,Low,Non-Churn
2937,37,36,471.84,4.608602150537634,2,6,1.0,1.0,0.04,Low,Non-Churn
3009,47,35,475.67,1.5215958579309012,4,9,1.0,1.0,0.04,Low,Non-Churn
3009,47,35,475.67,1.5215958579309012,4,9,1.0,1.0,0.04,Low,Non-Churn
236,32,22,-45.68,3.139001940637186,2,5,1.0,1.0,0.04,Low,Non-Churn
236,32,22,-45.68,3.139001940637186,2,5,1.0,1.0,0.04,Low,Non-Churn
236,32,22,-45.68,3.139001940637186,2,5,1.0,1.0,0.04,Low,Non-Churn
347,32,24,-46.7,13.647616752526929,3,10,1.0,1.0,0.04,Low,Non-Churn
347,32,24,-46.7,13.647616752526929,3,10,1.0,1.0,0.04,Low,Non-Churn
2363,32,22,4720.47,2.554606946314321,2,8,1.0,1.0,0.04,Low,Non-Churn
2363,32,22,4720.47,2.554606946314321,2,8,1.0,1.0,0.04,Low,Non-Churn
2363,32,22,4720.47,2.554606946314321,2,8,1.0,1.0,0.04,Low,Non-Churn
3318,19,17,89.14,8.495838419270866,3,10,1.0,1.0,0.04,Low,Non-Churn
3318,19,17,89.14,8.495838419270866,3,10,1.0,1.0,0.04,Low,Non-Churn
2565,52,44,445.33,1.606733974924732,3,8,1.0,1.0,0.04,Low,Non-Churn
2575,26,36,16.23,6.99253807254127,1,10,1.0,1.0,0.04,Low,Non-Churn
2936,43,30,388.07,5.245588682322401,2,0,1.0,1.0,0.04,Low,Non-Churn
2936,43,30,388.07,5.245588682322401,2,0,1.0,1.0,0.04,Low,Non-Churn
2936,43,30,388.07,5.245588682322401,2,0,1.0,1.0,0.04,Low,Non-Churn
920,52,36,392.87,15.52329057678036,2,6,1.0,1.0,0.04,Low,Non-Churn
920,52,36,392.87,15.52329057678036,2,6,1.0,1.0,0.04,Low,Non-Churn
920,52,36,392.87,15.52329057678036,2,6,1.0,1.0,0.04,Low,Non-Churn
757,41,36,77.44,17.757056671319333,3,8,1.0,1.0,0.04,Low,Non-Churn
276,38,36,-46.42,4.979569351138108,0,9,1.0,1.0,0.04,Low,Non-Churn
276,38,36,-46.42,4.979569351138108,0,9,1.0,1.0,0.04,Low,Non-Churn
276,38,36,-46.42,4.979569351138108,0,9,1.0,1.0,0.04,Low,Non-Churn
3855,60,36,464.73,8.64333720233638,2,9,1.0,1.0,0.04,Low,Non-Churn
3855,60,36,464.73,8.64333720233638,2,9,1.0,1.0,0.04,Low,Non-Churn
3855,60,36,464.73,8.64333720233638,2,9,1.0,1.0,0.04,Low,Non-Churn
2346,54,40,151.31,2.7452093149282715,1,9,1.0,1.0,0.04,Low,Non-Churn
2346,54,40,151.31,2.7452093149282715,1,9,1.0,1.0,0.04,Low,Non-Churn
2192,47,36,1070.93,1.9304290918377842,3,8,1.0,1.0,0.04,Low,Non-Churn
2192,47,36,1070.93,1.9304290918377842,3,8,1.0,1.0,0.04,Low,Non-Churn
2192,47,36,1070.93,1.9304290918377842,3,8,1.0,1.0,0.04,Low,Non-Churn
630,28,36,-136.36,13.725661971662651,1,9,1.0,1.0,0.04,Low,Non-Churn
3009,47,35,475.67,1.5215958579309012,4,9,1.0,1.0,0.04,Low,Non-Churn
2053,43,33,150.89,2.8175556275617404,4,8,1.0,1.0,0.04,Low,Non-Churn
2053,43,33,150.89,2.8175556275617404,4,8,1.0,1.0,0.04,Low,Non-Churn
2053,43,33,150.89,2.8175556275617404,4,8,1.0,1.0,0.04,Low,Non-Churn
232,57,47,-41.03,24.188140126557506,3,0,1.0,1.0,0.04,Low,Non-Churn
303,31,25,-51.19,7.941771252787658,2,7,1.0,1.0,0.04,Low,Non-Churn
303,31,25,-51.19,7.941771252787658,2,7,1.0,1.0,0.04,Low,Non-Churn
303,31,25,-51.19,7.941771252787658,2,7,1.0,1.0,0.04,Low,Non-Churn
243,22,36,-55.15,7.893163406327161,2,9,1.0,1.0,0.04,Low,Non-Churn
2540,56,39,15.1,4.673038315688327,2,8,1.0,1.0,0.04,Low,Non-Churn
2540,56,39,15.1,4.673038315688327,2,8,1.0,1.0,0.04,Low,Non-Churn
2540,56,39,15.1,4.673038315688327,2,8,1.0,1.0,0.04,Low,Non-Churn
2274,38,36,351.72,1.8850188982779645,3,10,1.0,1.0,0.04,Low,Non-Churn
1229,38,28,354.12,4.082634504648259,3,9,1.0,1.0,0.04,Low,Non-Churn
1229,38,28,354.12,4.082634504648259,3,9,1.0,1.0,0.04,Low,Non-Churn
2763,29,17,356.59,5.12542223218916,2,8,1.0,1.0,0.04,Low,Non-Churn
2763,29,17,356.59,5.12542223218916,2,8,1.0,1.0,0.04,Low,Non-Churn
2763,29,17,356.59,5.12542223218916,2,8,1.0,1.0,0.04,Low,Non-Churn
2575,26,36,16.23,6.99253807254127,1,10,1.0,1.0,0.04,Low,Non-Churn
2575,26,36,16.23,6.99253807254127,1,10,1.0,1.0,0.04,Low,Non-Churn
1684,40,30,386.05,4.836150641147597,2,5,1.0,1.0,0.04,Low,Non-Churn
1684,40,30,386.05,4.836150641147597,2,5,1.0,1.0,0.04,Low,Non-Churn
1684,40,30,386.05,4.836150641147597,2,5,1.0,1.0,0.04,Low,Non-Churn
