customer_id,age,tenure,balance,debt_to_income_ratio,total_products_owned,nps,has_mobile_app,has_web_account,churn_risk_score,risk_level
561,38,30,-258.69,14.401661659782201,2,9,1.0,1.0,0.94,High
1531,36,36,3601.73,3.6753476916040677,2,6,1.0,1.0,0.94,High
1531,36,36,3601.73,3.6753476916040677,2,6,1.0,1.0,0.94,High
1531,36,36,3601.73,3.6753476916040677,2,6,1.0,1.0,0.94,High
200,32,36,-48.23,3.2727578168424016,1,9,1.0,1.0,0.94,High
1386,49,44,1655.8,6.656096773478773,2,9,1.0,1.0,0.94,High
745,48,44,3293.06,0.8220119910055356,2,10,1.0,1.0,0.94,High
2258,54,36,1636.26,8.52193591303214,3,9,1.0,1.0,0.94,High
230,42,32,-173.77,5.783300522076459,4,10,1.0,1.0,0.94,High
230,42,32,-173.77,5.783300522076459,4,10,1.0,1.0,0.94,High
2340,57,44,3706.51,0.23025917961864337,3,10,1.0,1.0,0.94,High
2340,57,44,3706.51,0.23025917961864337,3,10,1.0,1.0,0.94,High
53,36,34,-11.09,6.128612877283249,1,9,1.0,1.0,0.94,High
1586,34,36,14.9,13.459139946553664,2,8,1.0,1.0,0.94,High
1692,40,27,7122.13,4.553461632766892,2,10,1.0,1.0,0.94,High
3166,24,16,6105.69,1.6372189070200698,1,5,1.0,1.0,0.94,High
3669,41,36,4096.55,1.341650307136977,2,9,1.0,1.0,0.94,High
53,36,34,-11.09,6.128612877283249,1,9,1.0,1.0,0.94,High
3669,41,36,4096.55,1.341650307136977,2,9,1.0,1.0,0.94,High
3669,41,36,4096.55,1.341650307136977,2,9,1.0,1.0,0.94,High
1692,40,27,7122.13,4.553461632766892,2,10,1.0,1.0,0.94,High
573,33,36,-22.16,26.27954400295818,3,10,1.0,1.0,0.94,High
1692,40,27,7122.13,4.553461632766892,2,10,1.0,1.0,0.94,High
2340,57,44,3706.51,0.23025917961864337,3,10,1.0,1.0,0.94,High
3012,52,46,1898.52,14.95952426144287,3,10,1.0,1.0,0.94,High
1586,34,36,14.9,13.459139946553664,2,8,1.0,1.0,0.94,High
3166,24,16,6105.69,1.6372189070200698,1,5,1.0,1.0,0.94,High
3166,24,16,6105.69,1.6372189070200698,1,5,1.0,1.0,0.94,High
1608,22,36,2788.14,3.071446070025184,1,3,1.0,1.0,0.94,High
381,39,36,-128.07,25.95882792133836,3,7,1.0,1.0,0.94,High
53,36,34,-11.09,6.128612877283249,1,9,1.0,1.0,0.94,High
2258,54,36,1636.26,8.52193591303214,3,9,1.0,1.0,0.94,High
1586,34,36,14.9,13.459139946553664,2,8,1.0,1.0,0.94,High
2258,54,36,1636.26,8.52193591303214,3,9,1.0,1.0,0.94,High
381,39,36,-128.07,25.95882792133836,3,7,1.0,1.0,0.94,High
381,39,36,-128.07,25.95882792133836,3,7,1.0,1.0,0.94,High
230,42,32,-173.77,5.783300522076459,4,10,1.0,1.0,0.94,High
2412,49,41,607.32,7.608381019490789,3,9,1.0,1.0,0.92,High
634,32,24,-1103.45,15.87242518761002,4,10,1.0,1.0,0.92,High
2892,49,36,5906.83,3.130018649063097,4,8,1.0,1.0,0.92,High
2165,40,31,109.16,8.13912169559053,4,10,1.0,1.0,0.92,High
2946,51,43,33.43,1.6517293360303333,3,8,1.0,1.0,0.92,High
2412,49,41,607.32,7.608381019490789,3,9,1.0,1.0,0.92,High
1483,49,39,5316.08,0.39165895580225546,3,0,1.0,1.0,0.92,High
3606,36,36,428.4,0.9899104848566233,2,0,1.0,1.0,0.92,High
2946,51,43,33.43,1.6517293360303333,3,8,1.0,1.0,0.92,High
2946,51,43,33.43,1.6517293360303333,3,8,1.0,1.0,0.92,High
1208,50,36,8978.37,4.921888514292523,4,10,1.0,1.0,0.92,High
3606,36,36,428.4,0.9899104848566233,2,0,1.0,1.0,0.92,High
196,26,20,-350.59,11.16906342746994,0,10,1.0,1.0,0.92,High
3308,41,40,130.3,3.2100211498409728,2,7,1.0,1.0,0.92,High
3,32,36,-1738.76,11.801868519995441,2,10,1.0,1.0,0.92,High
3,32,36,-1738.76,11.801868519995441,2,10,1.0,1.0,0.92,High
3,32,36,-1738.76,11.801868519995441,2,10,1.0,1.0,0.92,High
196,26,20,-350.59,11.16906342746994,0,10,1.0,1.0,0.92,High
196,26,20,-350.59,11.16906342746994,0,10,1.0,1.0,0.92,High
344,60,53,-796.87,91.63832776243764,3,0,1.0,1.0,0.92,High
435,32,25,-144.23,14.305748227838452,2,8,1.0,1.0,0.92,High
344,60,53,-796.87,91.63832776243764,3,0,1.0,1.0,0.92,High
344,60,53,-796.87,91.63832776243764,3,0,1.0,1.0,0.92,High
1208,50,36,8978.37,4.921888514292523,4,10,1.0,1.0,0.92,High
2165,40,31,109.16,8.13912169559053,4,10,1.0,1.0,0.92,High
1208,50,36,8978.37,4.921888514292523,4,10,1.0,1.0,0.92,High
627,38,31,-2012.55,53.48193736343773,1,3,1.0,1.0,0.92,High
2892,49,36,5906.83,3.130018649063097,4,8,1.0,1.0,0.92,High
988,53,36,633.25,2.9508709620942195,1,10,1.0,1.0,0.92,High
2165,40,31,109.16,8.13912169559053,4,10,1.0,1.0,0.92,High
1483,49,39,5316.08,0.39165895580225546,3,0,1.0,1.0,0.92,High
576,42,30,-94.57,16.107900439071678,2,10,1.0,1.0,0.92,High
3290,51,36,54702.08,0.7319577029929093,3,8,1.0,1.0,0.92,High
576,42,30,-94.57,16.107900439071678,2,10,1.0,1.0,0.92,High
187,19,36,-91.02,104.65124138827505,0,9,1.0,1.0,0.92,High
1483,49,39,5316.08,0.39165895580225546,3,0,1.0,1.0,0.92,High
2088,22,36,3377.26,4.250285140281389,1,6,1.0,1.0,0.92,High
2088,22,36,3377.26,4.250285140281389,1,6,1.0,1.0,0.92,High
627,38,31,-2012.55,53.48193736343773,1,3,1.0,1.0,0.92,High
627,38,31,-2012.55,53.48193736343773,1,3,1.0,1.0,0.92,High
813,49,45,310.8,2.6338708513908697,2,5,1.0,1.0,0.92,High
813,49,45,310.8,2.6338708513908697,2,5,1.0,1.0,0.92,High
813,49,45,310.8,2.6338708513908697,2,5,1.0,1.0,0.92,High
2768,32,25,901.4,5.176013650551221,3,0,1.0,1.0,0.92,High
576,42,30,-94.57,16.107900439071678,2,10,1.0,1.0,0.92,High
3790,45,36,5158.78,1.0669140296237434,2,8,1.0,1.0,0.92,High
634,32,24,-1103.45,15.87242518761002,4,10,1.0,1.0,0.92,High
2412,49,41,607.32,7.608381019490789,3,9,1.0,1.0,0.92,High
3252,40,35,29868.62,2.0004287493877047,2,7,1.0,1.0,0.92,High
3790,45,36,5158.78,1.0669140296237434,2,8,1.0,1.0,0.92,High
435,32,25,-144.23,14.305748227838452,2,8,1.0,1.0,0.92,High
435,32,25,-144.23,14.305748227838452,2,8,1.0,1.0,0.92,High
3790,45,36,5158.78,1.0669140296237434,2,8,1.0,1.0,0.92,High
2768,32,25,901.4,5.176013650551221,3,0,1.0,1.0,0.92,High
2863,37,23,14698.74,1.0385133558304782,2,10,1.0,1.0,0.92,High
714,35,26,2007.13,6.330403837901625,2,10,1.0,1.0,0.92,High
3535,31,21,389.64,5.494912869829573,3,10,1.0,1.0,0.92,High
714,35,26,2007.13,6.330403837901625,2,10,1.0,1.0,0.92,High
3535,31,21,389.64,5.494912869829573,3,10,1.0,1.0,0.92,High
755,49,36,1116.21,5.324309181857464,2,8,1.0,1.0,0.92,High
755,49,36,1116.21,5.324309181857464,2,8,1.0,1.0,0.92,High
755,49,36,1116.21,5.324309181857464,2,8,1.0,1.0,0.92,High
3535,31,21,389.64,5.494912869829573,3,10,1.0,1.0,0.92,High
3290,51,36,54702.08,0.7319577029929093,3,8,1.0,1.0,0.92,High
3290,51,36,54702.08,0.7319577029929093,3,8,1.0,1.0,0.92,High
2340,57,44,3706.51,0.23025917961864337,3,10,1.0,1.0,0.92,High
2340,57,44,3706.51,0.23025917961864337,3,10,1.0,1.0,0.92,High
410,21,14,-145.4,6.674758065239423,1,10,1.0,1.0,0.92,High
3215,40,36,388.64,2.134195249179684,2,8,1.0,1.0,0.92,High
410,21,14,-145.4,6.674758065239423,1,10,1.0,1.0,0.92,High
2340,57,44,3706.51,0.23025917961864337,3,10,1.0,1.0,0.92,High
506,32,29,-54.96,20.43325442982429,2,0,1.0,1.0,0.92,High
506,32,29,-54.96,20.43325442982429,2,0,1.0,1.0,0.92,High
506,32,29,-54.96,20.43325442982429,2,0,1.0,1.0,0.92,High
2405,49,37,393.15,7.011036389434133,1,7,1.0,1.0,0.92,High
3179,40,36,74.72,3.222408731073707,2,0,1.0,1.0,0.92,High
2724,48,30,391.37,1.2144024719480302,3,8,1.0,1.0,0.92,High
578,20,13,-60.29,4.825383639745361,3,0,1.0,1.0,0.92,High
578,20,13,-60.29,4.825383639745361,3,0,1.0,1.0,0.92,High
2724,48,30,391.37,1.2144024719480302,3,8,1.0,1.0,0.92,High
578,20,13,-60.29,4.825383639745361,3,0,1.0,1.0,0.92,High
714,35,26,2007.13,6.330403837901625,2,10,1.0,1.0,0.92,High
3215,40,36,388.64,2.134195249179684,2,8,1.0,1.0,0.92,High
3308,41,40,130.3,3.2100211498409728,2,7,1.0,1.0,0.92,High
410,21,14,-145.4,6.674758065239423,1,10,1.0,1.0,0.92,High
2768,32,25,901.4,5.176013650551221,3,0,1.0,1.0,0.92,High
1198,47,33,4316.74,2.2150447255528865,1,10,1.0,1.0,0.92,High
3041,41,30,380.66,2.2939862028953977,0,9,1.0,1.0,0.92,High
1198,47,33,4316.74,2.2150447255528865,1,10,1.0,1.0,0.92,High
1198,47,33,4316.74,2.2150447255528865,1,10,1.0,1.0,0.92,High
3041,41,30,380.66,2.2939862028953977,0,9,1.0,1.0,0.92,High
3041,41,30,380.66,2.2939862028953977,0,9,1.0,1.0,0.92,High
3308,41,40,130.3,3.2100211498409728,2,7,1.0,1.0,0.92,High
2074,46,36,911.38,5.597308312343683,4,7,1.0,1.0,0.92,High
2724,48,30,391.37,1.2144024719480302,3,8,1.0,1.0,0.92,High
3824,53,43,1185.84,8.637350778864775,4,10,1.0,1.0,0.92,High
3824,53,43,1185.84,8.637350778864775,4,10,1.0,1.0,0.92,High
2892,49,36,5906.83,3.130018649063097,4,8,1.0,1.0,0.92,High
3215,40,36,388.64,2.134195249179684,2,8,1.0,1.0,0.92,High
3684,57,41,349.4,2.6317202248309024,2,0,1.0,1.0,0.92,High
3684,57,41,349.4,2.6317202248309024,2,0,1.0,1.0,0.92,High
3824,53,43,1185.84,8.637350778864775,4,10,1.0,1.0,0.92,High
3684,57,41,349.4,2.6317202248309024,2,0,1.0,1.0,0.92,High
2074,46,36,911.38,5.597308312343683,4,7,1.0,1.0,0.92,High
3111,45,41,1873.34,6.067828705136929,3,1,1.0,1.0,0.92,High
2386,29,36,72.74,21.70109835615153,1,10,1.0,1.0,0.92,High
3111,45,41,1873.34,6.067828705136929,3,1,1.0,1.0,0.92,High
3111,45,41,1873.34,6.067828705136929,3,1,1.0,1.0,0.92,High
2386,29,36,72.74,21.70109835615153,1,10,1.0,1.0,0.92,High
2386,29,36,72.74,21.70109835615153,1,10,1.0,1.0,0.92,High
1301,32,36,415.94,1.778291674867152,1,9,1.0,1.0,0.92,High
2074,46,36,911.38,5.597308312343683,4,7,1.0,1.0,0.92,High
634,32,24,-1103.45,15.87242518761002,4,10,1.0,1.0,0.92,High
3959,42,37,569.93,3.1907911910203928,3,10,1.0,1.0,0.92,High
1670,50,39,2143.08,2.126440385314431,2,9,1.0,1.0,0.92,High
885,46,41,40.41,2.1512770560110126,3,6,1.0,1.0,0.92,High
1117,43,38,1347.53,15.936212489008437,3,10,1.0,1.0,0.92,High
1117,43,38,1347.53,15.936212489008437,3,10,1.0,1.0,0.92,High
1117,43,38,1347.53,15.936212489008437,3,10,1.0,1.0,0.92,High
3566,52,39,8144.57,2.333614689726929,2,8,1.0,1.0,0.92,High
1893,20,36,782.11,5.530297170405282,1,8,1.0,1.0,0.92,High
1893,20,36,782.11,5.530297170405282,1,8,1.0,1.0,0.92,High
1670,50,39,2143.08,2.126440385314431,2,9,1.0,1.0,0.92,High
1893,20,36,782.11,5.530297170405282,1,8,1.0,1.0,0.92,High
1670,50,39,2143.08,2.126440385314431,2,9,1.0,1.0,0.92,High
336,38,30,-38.07,2.318314899154196,1,9,1.0,1.0,0.92,High
3359,36,28,4523.41,2.7633296332364976,5,9,1.0,1.0,0.92,High
3671,42,33,2517.11,2.6016638656634195,0,4,1.0,1.0,0.92,High
306,43,40,-514.15,23.61080427600255,3,10,1.0,1.0,0.92,High
555,21,21,-120.08,6.072109967700744,2,8,1.0,1.0,0.92,High
555,21,21,-120.08,6.072109967700744,2,8,1.0,1.0,0.92,High
555,21,21,-120.08,6.072109967700744,2,8,1.0,1.0,0.92,High
3344,43,35,23933.12,2.0457732638570647,3,10,1.0,1.0,0.92,High
3768,37,32,3291.94,5.6365642274386705,0,8,1.0,1.0,0.92,High
3768,37,32,3291.94,5.6365642274386705,0,8,1.0,1.0,0.92,High
306,43,40,-514.15,23.61080427600255,3,10,1.0,1.0,0.92,High
884,47,36,230.72,2.8604933683969813,3,8,1.0,1.0,0.92,High
336,38,30,-38.07,2.318314899154196,1,9,1.0,1.0,0.92,High
3359,36,28,4523.41,2.7633296332364976,5,9,1.0,1.0,0.92,High
1168,39,36,142.13,1.1348458849698126,1,10,1.0,1.0,0.92,High
2699,48,38,48.84,2.6929828114115377,4,0,1.0,1.0,0.92,High
1224,41,36,18.56,10.939021424190512,2,8,1.0,1.0,0.92,High
1224,41,36,18.56,10.939021424190512,2,8,1.0,1.0,0.92,High
1459,44,40,737.89,14.885000925087398,1,5,1.0,1.0,0.92,High
2050,52,41,2166.34,0.9781487520780993,3,10,1.0,1.0,0.92,High
2050,52,41,2166.34,0.9781487520780993,3,10,1.0,1.0,0.92,High
1459,44,40,737.89,14.885000925087398,1,5,1.0,1.0,0.92,High
3912,40,35,6.88,24.404899652874757,3,10,1.0,1.0,0.92,High
3912,40,35,6.88,24.404899652874757,3,10,1.0,1.0,0.92,High
2050,52,41,2166.34,0.9781487520780993,3,10,1.0,1.0,0.92,High
1459,44,40,737.89,14.885000925087398,1,5,1.0,1.0,0.92,High
2699,48,38,48.84,2.6929828114115377,4,0,1.0,1.0,0.92,High
223,30,19,-3197.45,19.398307716193138,2,4,1.0,1.0,0.92,High
772,46,31,4719.05,3.376513577497431,3,10,1.0,1.0,0.92,High
772,46,31,4719.05,3.376513577497431,3,10,1.0,1.0,0.92,High
772,46,31,4719.05,3.376513577497431,3,10,1.0,1.0,0.92,High
2699,48,38,48.84,2.6929828114115377,4,0,1.0,1.0,0.92,High
223,30,19,-3197.45,19.398307716193138,2,4,1.0,1.0,0.92,High
223,30,19,-3197.45,19.398307716193138,2,4,1.0,1.0,0.92,High
885,46,41,40.41,2.1512770560110126,3,6,1.0,1.0,0.92,High
3912,40,35,6.88,24.404899652874757,3,10,1.0,1.0,0.92,High
885,46,41,40.41,2.1512770560110126,3,6,1.0,1.0,0.92,High
3359,36,28,4523.41,2.7633296332364976,5,9,1.0,1.0,0.92,High
3768,37,32,3291.94,5.6365642274386705,0,8,1.0,1.0,0.92,High
306,43,40,-514.15,23.61080427600255,3,10,1.0,1.0,0.92,High
197,35,36,-124.41,15.078597323546523,2,9,1.0,1.0,0.92,High
538,47,36,-475.94,8.291248141567248,3,0,1.0,1.0,0.92,High
2255,39,27,102.16,10.400326850579802,0,10,1.0,1.0,0.92,High
3384,20,18,229.83,10.402506239882188,1,9,1.0,1.0,0.92,High
3279,44,32,1692.77,7.969609187199519,2,10,1.0,1.0,0.92,High
2255,39,27,102.16,10.400326850579802,0,10,1.0,1.0,0.92,High
2255,39,27,102.16,10.400326850579802,0,10,1.0,1.0,0.92,High
2863,37,23,14698.74,1.0385133558304782,2,10,1.0,1.0,0.92,High
2863,37,23,14698.74,1.0385133558304782,2,10,1.0,1.0,0.92,High
253,33,25,-645.78,113.47023656951586,3,10,1.0,1.0,0.92,High
652,40,39,250.55,8.461256182102549,1,3,1.0,1.0,0.92,High
3344,43,35,23933.12,2.0457732638570647,3,10,1.0,1.0,0.92,High
3344,43,35,23933.12,2.0457732638570647,3,10,1.0,1.0,0.92,High
3279,44,32,1692.77,7.969609187199519,2,10,1.0,1.0,0.92,High
3279,44,32,1692.77,7.969609187199519,2,10,1.0,1.0,0.92,High
2144,50,43,1281.17,10.893491397995007,2,10,1.0,1.0,0.92,High
2144,50,43,1281.17,10.893491397995007,2,10,1.0,1.0,0.92,High
2697,47,39,253.12,4.139016501835443,2,7,1.0,1.0,0.92,High
2697,47,39,253.12,4.139016501835443,2,7,1.0,1.0,0.92,High
2697,47,39,253.12,4.139016501835443,2,7,1.0,1.0,0.92,High
3959,42,37,569.93,3.1907911910203928,3,10,1.0,1.0,0.92,High
3384,20,18,229.83,10.402506239882188,1,9,1.0,1.0,0.92,High
1224,41,36,18.56,10.939021424190512,2,8,1.0,1.0,0.92,High
3671,42,33,2517.11,2.6016638656634195,0,4,1.0,1.0,0.92,High
3566,52,39,8144.57,2.333614689726929,2,8,1.0,1.0,0.92,High
3671,42,33,2517.11,2.6016638656634195,0,4,1.0,1.0,0.92,High
1168,39,36,142.13,1.1348458849698126,1,10,1.0,1.0,0.92,High
3384,20,18,229.83,10.402506239882188,1,9,1.0,1.0,0.92,High
1168,39,36,142.13,1.1348458849698126,1,10,1.0,1.0,0.92,High
2402,36,26,1473.69,7.828975336144363,2,10,1.0,1.0,0.92,High
2402,36,26,1473.69,7.828975336144363,2,10,1.0,1.0,0.92,High
2402,36,26,1473.69,7.828975336144363,2,10,1.0,1.0,0.92,High
538,47,36,-475.94,8.291248141567248,3,0,1.0,1.0,0.92,High
3566,52,39,8144.57,2.333614689726929,2,8,1.0,1.0,0.92,High
421,32,26,-78.12,3.3681456914653536,2,10,1.0,1.0,0.9,High
722,43,34,375.39,5.26292520727597,3,0,1.0,1.0,0.9,High
722,43,34,375.39,5.26292520727597,3,0,1.0,1.0,0.9,High
722,43,34,375.39,5.26292520727597,3,0,1.0,1.0,0.9,High
3116,38,25,139.3,2.2699692768009347,2,9,1.0,1.0,0.9,High
2086,37,30,391.76,2.7625129393569354,3,10,1.0,1.0,0.9,High
516,41,36,-577.31,32.78187959535304,2,10,1.0,1.0,0.9,High
2086,37,30,391.76,2.7625129393569354,3,10,1.0,1.0,0.9,High
2086,37,30,391.76,2.7625129393569354,3,10,1.0,1.0,0.9,High
3048,33,36,327.67,3.5507976280172318,2,1,1.0,1.0,0.9,High
3048,33,36,327.67,3.5507976280172318,2,1,1.0,1.0,0.9,High
376,41,36,-487.97,13.583065693430656,1,5,1.0,1.0,0.9,High
3116,38,25,139.3,2.2699692768009347,2,9,1.0,1.0,0.9,High
2900,36,26,266.62,6.578045840393159,2,10,1.0,1.0,0.9,High
2715,47,34,1097.37,6.541561273283992,3,7,1.0,1.0,0.9,High
3048,33,36,327.67,3.5507976280172318,2,1,1.0,1.0,0.9,High
376,41,36,-487.97,13.583065693430656,1,5,1.0,1.0,0.9,High
421,32,26,-78.12,3.3681456914653536,2,10,1.0,1.0,0.9,High
376,41,36,-487.97,13.583065693430656,1,5,1.0,1.0,0.9,High
3116,38,25,139.3,2.2699692768009347,2,9,1.0,1.0,0.9,High
2605,46,36,181.23,2.720193394085514,1,10,1.0,1.0,0.9,High
2066,49,37,391.59,1.8257305336604777,3,10,1.0,1.0,0.9,High
763,43,36,546.97,2.7846215336510225,2,8,1.0,1.0,0.9,High
763,43,36,546.97,2.7846215336510225,2,8,1.0,1.0,0.9,High
909,30,22,138.04,2.997232849236712,1,10,1.0,1.0,0.9,High
909,30,22,138.04,2.997232849236712,1,10,1.0,1.0,0.9,High
2605,46,36,181.23,2.720193394085514,1,10,1.0,1.0,0.9,High
1874,45,40,2987.98,1.9832337361207986,1,10,1.0,1.0,0.9,High
783,37,29,336.98,1.720651447362643,3,5,1.0,1.0,0.9,High
1587,51,36,4969.95,4.035840828708339,2,9,1.0,1.0,0.9,High
783,37,29,336.98,1.720651447362643,3,5,1.0,1.0,0.9,High
783,37,29,336.98,1.720651447362643,3,5,1.0,1.0,0.9,High
910,25,21,1115.98,3.625922545939872,2,2,1.0,1.0,0.9,High
3526,25,36,332.85,2.9161378608497617,1,9,1.0,1.0,0.9,High
1874,45,40,2987.98,1.9832337361207986,1,10,1.0,1.0,0.9,High
421,32,26,-78.12,3.3681456914653536,2,10,1.0,1.0,0.9,High
763,43,36,546.97,2.7846215336510225,2,8,1.0,1.0,0.9,High
3852,42,30,5028.45,4.340395614011348,2,9,1.0,1.0,0.9,High
1135,46,41,170.54,8.4562193415448,1,9,1.0,1.0,0.9,High
909,30,22,138.04,2.997232849236712,1,10,1.0,1.0,0.9,High
1874,45,40,2987.98,1.9832337361207986,1,10,1.0,1.0,0.9,High
2066,49,37,391.59,1.8257305336604777,3,10,1.0,1.0,0.9,High
3526,25,36,332.85,2.9161378608497617,1,9,1.0,1.0,0.9,High
2605,46,36,181.23,2.720193394085514,1,10,1.0,1.0,0.9,High
2066,49,37,391.59,1.8257305336604777,3,10,1.0,1.0,0.9,High
3526,25,36,332.85,2.9161378608497617,1,9,1.0,1.0,0.9,High
3636,42,31,2331.12,0.8498545323428136,2,9,1.0,1.0,0.9,High
2036,44,28,439.77,8.071749117953145,2,1,1.0,1.0,0.9,High
3719,46,38,484.49,2.0961205466502446,1,4,1.0,1.0,0.9,High
1141,34,36,87.14,9.686804318282014,1,3,1.0,1.0,0.9,High
1141,34,36,87.14,9.686804318282014,1,3,1.0,1.0,0.9,High
3507,45,35,318.49,4.581295526137504,2,5,1.0,1.0,0.9,High
3660,32,22,84.88,44.71308242577259,1,7,1.0,1.0,0.9,High
2228,43,36,114.81,4.271472696693163,3,10,1.0,1.0,0.9,High
2228,43,36,114.81,4.271472696693163,3,10,1.0,1.0,0.9,High
2696,51,36,503.19,13.791809150686289,3,7,1.0,1.0,0.9,High
3507,45,35,318.49,4.581295526137504,2,5,1.0,1.0,0.9,High
2696,51,36,503.19,13.791809150686289,3,7,1.0,1.0,0.9,High
2696,51,36,503.19,13.791809150686289,3,7,1.0,1.0,0.9,High
3507,45,35,318.49,4.581295526137504,2,5,1.0,1.0,0.9,High
1307,59,45,81.89,12.967932417441762,3,8,1.0,1.0,0.9,High
2693,50,40,26177.85,0.6644300847908179,3,9,1.0,1.0,0.9,High
3719,46,38,484.49,2.0961205466502446,1,4,1.0,1.0,0.9,High
3719,46,38,484.49,2.0961205466502446,1,4,1.0,1.0,0.9,High
1180,47,36,151.37,6.431545892501323,3,1,1.0,1.0,0.9,High
2036,44,28,439.77,8.071749117953145,2,1,1.0,1.0,0.9,High
3400,27,36,20.38,6.569381407671927,1,10,1.0,1.0,0.9,High
3400,27,36,20.38,6.569381407671927,1,10,1.0,1.0,0.9,High
3622,29,17,3284.6,11.228024257675003,2,9,1.0,1.0,0.9,High
117,39,37,-154.63,6.386617462891868,3,10,1.0,1.0,0.9,High
117,39,37,-154.63,6.386617462891868,3,10,1.0,1.0,0.9,High
3054,58,45,1208.81,2.5217687215907483,1,8,1.0,1.0,0.9,High
1129,39,31,1307.92,1.116765672108431,2,10,1.0,1.0,0.9,High
2095,56,41,1301.87,3.3610354306010564,1,6,1.0,1.0,0.9,High
1454,61,45,432.44,3.4611480195857562,2,10,1.0,1.0,0.9,High
1454,61,45,432.44,3.4611480195857562,2,10,1.0,1.0,0.9,High
1454,61,45,432.44,3.4611480195857562,2,10,1.0,1.0,0.9,High
1129,39,31,1307.92,1.116765672108431,2,10,1.0,1.0,0.9,High
1129,39,31,1307.92,1.116765672108431,2,10,1.0,1.0,0.9,High
2228,43,36,114.81,4.271472696693163,3,10,1.0,1.0,0.9,High
2036,44,28,439.77,8.071749117953145,2,1,1.0,1.0,0.9,High
1019,37,27,18.76,8.707151736461812,1,9,1.0,1.0,0.9,High
117,39,37,-154.63,6.386617462891868,3,10,1.0,1.0,0.9,High
643,35,28,-196.19,10.977427566070226,3,9,1.0,1.0,0.9,High
171,37,36,-10.05,11.350083790371725,2,9,1.0,1.0,0.9,High
171,37,36,-10.05,11.350083790371725,2,9,1.0,1.0,0.9,High
632,48,39,-893.2,8.549874097700183,2,3,1.0,1.0,0.9,High
643,35,28,-196.19,10.977427566070226,3,9,1.0,1.0,0.9,High
854,50,36,296.95,11.137405435849484,2,10,1.0,1.0,0.9,High
3636,42,31,2331.12,0.8498545323428136,2,9,1.0,1.0,0.9,High
171,37,36,-10.05,11.350083790371725,2,9,1.0,1.0,0.9,High
3636,42,31,2331.12,0.8498545323428136,2,9,1.0,1.0,0.9,High
2075,46,35,3348.24,3.195435217701395,2,10,1.0,1.0,0.9,High
1135,46,41,170.54,8.4562193415448,1,9,1.0,1.0,0.9,High
1135,46,41,170.54,8.4562193415448,1,9,1.0,1.0,0.9,High
854,50,36,296.95,11.137405435849484,2,10,1.0,1.0,0.9,High
854,50,36,296.95,11.137405435849484,2,10,1.0,1.0,0.9,High
643,35,28,-196.19,10.977427566070226,3,9,1.0,1.0,0.9,High
3660,32,22,84.88,44.71308242577259,1,7,1.0,1.0,0.9,High
532,52,41,-496.0,28.528822554425776,2,5,1.0,1.0,0.9,High
1019,37,27,18.76,8.707151736461812,1,9,1.0,1.0,0.9,High
1180,47,36,151.37,6.431545892501323,3,1,1.0,1.0,0.9,High
3813,50,43,4747.64,0.22034270742651915,1,4,1.0,1.0,0.9,High
1180,47,36,151.37,6.431545892501323,3,1,1.0,1.0,0.9,High
532,52,41,-496.0,28.528822554425776,2,5,1.0,1.0,0.9,High
1019,37,27,18.76,8.707151736461812,1,9,1.0,1.0,0.9,High
3813,50,43,4747.64,0.22034270742651915,1,4,1.0,1.0,0.9,High
1141,34,36,87.14,9.686804318282014,1,3,1.0,1.0,0.9,High
3400,27,36,20.38,6.569381407671927,1,10,1.0,1.0,0.9,High
3813,50,43,4747.64,0.22034270742651915,1,4,1.0,1.0,0.9,High
532,52,41,-496.0,28.528822554425776,2,5,1.0,1.0,0.9,High
2794,42,36,1027.47,2.832501059087723,5,0,1.0,1.0,0.88,High
2018,25,16,1020.54,4.070642585683903,1,9,1.0,1.0,0.88,High
2671,30,27,886.42,13.025143214690353,1,0,1.0,1.0,0.88,High
3412,51,47,9804.18,1.1024702700337896,4,10,1.0,1.0,0.88,High
690,30,36,434.56,2.5355204220406304,1,9,1.0,1.0,0.88,High
2794,42,36,1027.47,2.832501059087723,5,0,1.0,1.0,0.88,High
2671,30,27,886.42,13.025143214690353,1,0,1.0,1.0,0.88,High
2350,28,23,1012.31,1.4920420028562522,0,9,1.0,1.0,0.88,High
1421,52,40,386.82,5.461216167772002,4,2,1.0,1.0,0.88,High
2350,28,23,1012.31,1.4920420028562522,0,9,1.0,1.0,0.88,High
2671,30,27,886.42,13.025143214690353,1,0,1.0,1.0,0.88,High
3804,50,33,22.81,5.274173037432891,1,4,1.0,1.0,0.88,High
3804,50,33,22.81,5.274173037432891,1,4,1.0,1.0,0.88,High
2008,32,21,102.5,4.098324368427414,3,8,1.0,1.0,0.88,High
2008,32,21,102.5,4.098324368427414,3,8,1.0,1.0,0.88,High
2350,28,23,1012.31,1.4920420028562522,0,9,1.0,1.0,0.88,High
2794,42,36,1027.47,2.832501059087723,5,0,1.0,1.0,0.88,High
2008,32,21,102.5,4.098324368427414,3,8,1.0,1.0,0.88,High
2791,43,36,78.94,3.336732060369172,2,6,1.0,1.0,0.88,High
2215,39,29,10282.85,4.931214699889372,1,9,1.0,1.0,0.88,High
1410,54,36,738.58,6.010522790184509,3,10,1.0,1.0,0.88,High
1868,36,33,143.47,4.5913430400558,4,8,1.0,1.0,0.88,High
1868,36,33,143.47,4.5913430400558,4,8,1.0,1.0,0.88,High
