customer_id,age,job,marital,education,default,balance,debt,income,tenure,nps,dependents,customer_lifetime_value
2262,45,retired,married,secondary,0,82.97,27033.47,2851.08,37,8,2,891.36
2568,45,retired,married,primary,0,83.14,14121.92,2692.72,33,10,0,766.56
1116,23,retired,single,secondary,0,83.23,9823.59,2750.85,36,0,4,228.58
1550,27,housemaid,single,tertiary,0,83.46,46586.51,2851.69,21,10,3,477.44
2039,45,unknown,married,secondary,0,83.48,19681.41,2637.66,29,10,3,807.21
3064,32,blue-collar,married,secondary,0,83.54,8623.34,2595.59,28,10,3,485.41
1445,39,housemaid,married,secondary,0,83.6,87198.99,2765.33,36,9,2,588.8
2427,47,housemaid,married,primary,0,83.63,20076.41,2787.33,36,6,2,919.59
1043,30,unknown,married,secondary,0,84.18,29587.22,2610.55,17,0,4,583.44
786,37,services,single,secondary,0,84.18,7472.16,2351.24,30,1,1,714.01
1409,50,unknown,married,tertiary,0,84.29,1428.96,3060.59,36,7,4,875.89
2760,59,retired,married,secondary,0,84.43,10183.06,2910.44,45,10,2,838.71
2724,31,services,married,primary,0,84.68,10226.51,2774.91,26,8,3,502.48
3448,21,retired,single,tertiary,0,84.69,13951.18,2835.25,11,10,1,456.68
3727,39,technician,single,secondary,0,84.73,6621.95,3215.01,36,10,4,790.51
3755,40,housemaid,single,primary,0,85.04,18469.98,2732.46,34,10,2,561.08
3404,41,unknown,married,secondary,0,85.05,20187.31,2887.59,36,8,1,639.86
949,39,unknown,divorced,secondary,0,85.65,25163.29,2671.07,36,9,1,677.44
2109,29,technician,single,secondary,0,85.72,49562.32,2708.65,21,10,2,481.11
849,51,blue-collar,divorced,tertiary,0,86.01,18617.7,3337.01,30,5,0,759.1
2372,31,blue-collar,single,secondary,0,86.03,5871.39,2419.99,23,8,3,452.73
1560,40,technician,single,primary,0,86.08,39551.66,2801.93,38,10,2,710.82
3135,22,blue-collar,single,secondary,0,86.45,2550.47,2696.02,14,6,5,211.3
1123,32,unknown,single,secondary,0,86.71,20087.66,3214.9,26,0,2,504.06
1442,39,services,single,secondary,0,86.72,19629.38,2633.46,29,0,3,763.45
839,42,blue-collar,single,primary,0,86.79,3410.87,2878.41,36,9,4,656.22
3021,31,unknown,single,tertiary,0,86.8,25175.25,3140.98,23,0,1,479.64
2646,49,technician,divorced,tertiary,0,86.82,12726.6,2652.36,42,3,4,890.0
3870,24,blue-collar,married,secondary,0,86.93,12944.65,2691.55,18,10,5,415.74
3535,19,services,single,secondary,0,87.5,10796.73,2923.19,14,8,3,396.27
735,32,technician,single,primary,0,87.83,58116.15,3061.85,36,10,3,480.01
2030,27,entrepreneur,married,tertiary,0,88.12,11488.83,3016.26,19,10,2,595.9
1293,69,blue-collar,single,secondary,0,88.27,4365.5,2309.65,56,0,1,810.19
1760,51,unknown,single,secondary,0,88.58,4574.51,2856.7,45,9,3,767.61
2483,52,technician,married,secondary,0,88.68,25970.63,2501.83,41,10,1,767.34
2089,64,retired,single,primary,0,88.9,1851.07,2702.07,53,10,2,871.99
3842,51,housemaid,married,secondary,0,89.1,11635.36,2470.05,36,6,2,760.85
3318,19,technician,single,primary,0,89.14,21507.13,2531.49,17,10,3,442.0
3538,40,unknown,single,secondary,0,89.24,4184.65,2561.69,32,6,2,705.48
1134,29,unknown,married,secondary,0,89.31,23562.12,2374.07,24,5,3,522.34
1131,45,services,married,primary,0,89.36,29215.73,1881.01,43,10,2,905.11
1796,47,technician,married,tertiary,0,89.47,55593.76,2566.46,36,1,3,890.14
1719,51,retired,married,unknown,0,89.59,3704.4,2671.04,44,9,2,921.01
3475,26,housemaid,single,secondary,0,89.6,40480.11,2739.3,20,10,2,566.94
966,46,services,single,tertiary,0,89.94,26935.82,2755.26,39,10,1,913.88
3047,39,blue-collar,divorced,tertiary,0,90.0,4409.52,2679.97,36,10,4,588.15
3752,25,technician,single,secondary,0,90.15,5657.99,2636.99,22,8,0,562.89
2673,47,student,married,primary,0,90.29,21504.05,2452.57,39,2,2,787.99
1635,40,services,single,tertiary,0,90.44,17125.01,2657.85,33,10,3,602.88
2406,42,technician,married,tertiary,0,91.08,10643.68,3126.42,36,10,5,629.5
3961,43,admin.,single,secondary,0,91.32,20951.25,3469.14,25,10,1,773.03
2256,31,services,married,secondary,0,91.51,34268.58,2476.67,36,7,4,588.91
2513,31,self-employed,single,secondary,0,91.51,16276.59,3201.89,23,8,1,571.05
670,50,housemaid,married,unknown,0,91.53,11312.59,1979.38,36,9,3,849.18
696,48,housemaid,married,secondary,0,91.78,39832.47,2820.87,47,7,3,852.97
3186,33,housemaid,single,primary,0,91.92,3483.3,2600.56,23,10,3,524.33
1967,47,technician,married,secondary,0,91.96,38265.11,3092.97,36,10,3,949.66
2681,38,services,married,secondary,0,91.97,5965.67,2936.41,30,10,4,558.63
1918,42,retired,single,primary,0,92.11,7349.41,2929.5,30,5,2,581.88
1317,26,retired,married,tertiary,0,92.14,6652.78,2733.26,18,10,2,513.53
914,53,retired,married,secondary,0,92.35,33385.21,2701.76,36,8,2,958.21
3030,28,housemaid,married,secondary,0,92.51,7067.78,3035.72,12,5,4,506.64
1782,37,housemaid,married,secondary,0,92.6,14153.36,2894.03,27,1,1,737.31
1586,49,services,divorced,secondary,0,92.6,14611.6,2536.03,42,2,4,828.67
2960,24,unknown,married,primary,0,92.61,31302.48,2894.68,36,10,2,219.36
1097,36,services,married,secondary,0,92.63,27144.36,2647.22,25,0,1,723.07
2804,42,self-employed,married,secondary,0,92.75,20921.8,3106.93,36,1,2,598.41
1974,38,retired,single,secondary,0,92.96,27397.46,2450.19,36,10,4,639.18
1030,36,unknown,single,secondary,0,93.06,2768.63,2300.82,36,5,4,646.39
878,35,housemaid,married,secondary,0,93.06,17004.12,2916.15,24,8,3,632.92
3590,35,housemaid,single,secondary,0,93.51,9390.18,3219.18,36,10,3,655.16
2008,40,housemaid,married,tertiary,0,93.52,19766.89,3066.04,24,6,5,659.77
2557,38,unknown,single,secondary,0,93.76,9624.04,2832.67,34,2,2,674.89
3249,39,blue-collar,single,primary,0,93.94,23633.24,3068.54,30,10,0,786.68
1838,41,technician,married,tertiary,0,94.03,6748.86,2994.15,30,7,3,703.16
3110,21,services,single,secondary,0,94.18,18795.5,2337.55,17,10,3,223.19
2686,30,retired,married,secondary,0,94.18,54627.28,2840.91,28,9,4,584.48
2755,68,unknown,married,tertiary,0,94.3,3446.92,2694.33,59,4,3,911.71
3542,44,services,single,primary,0,94.81,26980.96,2631.62,36,10,1,781.84
2930,45,unknown,married,secondary,0,94.85,10126.82,3216.26,41,5,5,889.6
2530,48,services,married,tertiary,0,94.93,31108.72,2554.19,36,10,5,798.89
1751,27,unknown,married,secondary,0,94.97,17271.43,3060.47,25,10,1,536.44
2991,39,retired,single,tertiary,0,95.27,18683.19,2605.18,36,10,2,676.07
2018,51,technician,single,primary,0,95.57,5248.03,2633.98,42,8,3,786.2
2620,27,blue-collar,married,secondary,0,95.59,15481.93,3022.35,19,10,3,467.19
2093,32,technician,married,secondary,0,95.61,18086.12,3136.73,20,8,1,552.54
3386,34,blue-collar,single,secondary,0,95.63,23071.26,3342.1,34,9,3,572.74
3850,39,unknown,divorced,secondary,0,96.12,29434.8,3314.29,25,10,2,766.47
3381,26,unknown,married,primary,0,96.27,36162.27,3230.31,36,10,2,453.88
3696,37,services,married,secondary,0,96.71,9245.57,2991.15,26,10,2,755.57
3750,48,retired,married,primary,0,96.84,12089.04,2761.7,40,10,1,864.5
1817,34,technician,married,secondary,0,97.5,14595.58,2694.3,36,10,2,563.79
1765,57,housemaid,married,tertiary,0,97.56,7288.2,2892.94,36,10,3,949.44
3189,42,admin.,married,secondary,0,97.72,10761.02,3264.52,36,0,4,768.93
1672,41,retired,married,tertiary,0,98.03,8549.1,2608.71,36,8,4,689.1
2467,52,services,married,secondary,0,98.14,11673.24,2917.87,36,8,4,935.32
2996,48,retired,married,tertiary,0,98.2,12614.24,2795.19,36,9,4,932.16
2757,57,retired,married,secondary,0,98.22,18378.81,2959.08,36,3,1,838.89
3874,40,housemaid,single,secondary,0,98.75,28901.39,3007.29,31,10,3,558.61
1837,25,student,divorced,secondary,0,98.89,53377.17,2065.66,22,10,5,551.85
3173,37,technician,single,secondary,0,99.02,10884.21,2753.27,33,7,1,566.14
1427,44,housemaid,single,unknown,0,99.11,14394.82,2929.2,36,9,2,751.73
1609,36,technician,divorced,secondary,0,99.12,6913.68,2829.84,36,0,3,734.43
3724,21,technician,single,tertiary,0,99.15,15163.79,3115.6,24,8,0,462.08
1875,43,services,married,secondary,0,99.38,14797.18,3515.37,31,10,1,565.72
2516,66,entrepreneur,married,secondary,0,99.62,3975.01,3203.15,36,5,3,983.74
654,40,blue-collar,married,primary,0,99.79,30258.28,3231.13,36,10,3,775.65
662,29,entrepreneur,single,unknown,0,100.31,7158.36,3080.61,36,5,4,504.71
3635,37,blue-collar,married,secondary,0,100.56,30402.86,3142.94,17,7,5,622.9
3032,43,retired,married,tertiary,0,100.9,18651.91,2713.04,31,0,2,736.88
2321,30,blue-collar,divorced,tertiary,0,101.12,47130.48,3195.49,21,10,4,474.11
1619,43,blue-collar,single,secondary,0,101.19,47936.4,2568.29,36,10,3,584.66
1079,49,retired,married,secondary,0,101.29,30766.84,2911.52,34,7,1,790.01
3940,48,housemaid,single,secondary,0,101.89,16910.6,2294.56,36,7,1,995.73
800,42,technician,single,secondary,0,102.05,45349.25,3056.12,36,5,2,572.57
1384,24,entrepreneur,married,tertiary,0,102.3,23091.37,3450.52,36,9,0,348.52
1578,32,services,married,secondary,0,102.78,15087.39,3392.74,36,6,4,474.88
2727,53,retired,married,secondary,0,102.93,11441.43,2556.68,42,8,1,798.68
2158,29,technician,divorced,secondary,0,103.77,30682.01,2920.97,24,10,3,493.59
3858,26,entrepreneur,married,secondary,0,103.82,3761.62,3209.41,25,10,4,565.05
721,34,housemaid,married,tertiary,0,104.16,10121.56,2383.08,25,0,4,560.84
3877,51,technician,single,secondary,0,104.2,44219.82,2569.14,45,5,2,935.5
2130,54,blue-collar,single,primary,0,104.63,12563.63,2518.63,42,10,2,995.94
3473,34,blue-collar,married,primary,0,105.07,19281.66,3107.29,36,5,0,473.4
2747,59,unknown,married,tertiary,0,105.15,6629.82,2792.79,47,10,4,907.17
687,38,entrepreneur,divorced,tertiary,0,105.39,26906.58,3315.01,29,5,1,668.51
3048,26,self-employed,married,tertiary,0,105.89,22422.49,3246.94,36,10,2,480.21
1568,39,housemaid,single,tertiary,0,105.98,7022.19,3182.81,33,8,3,733.29
3211,42,student,married,secondary,0,106.29,25387.02,2242.0,30,10,1,657.79
3775,60,admin.,single,primary,0,106.58,93856.3,3209.43,55,8,2,811.64
3740,34,blue-collar,married,tertiary,0,106.86,5711.47,2775.39,28,5,0,468.73
2730,51,housemaid,single,secondary,0,106.97,27318.24,2625.83,39,0,0,820.89
3815,50,student,married,secondary,0,107.4,9083.7,2466.22,44,2,3,818.81
3283,30,blue-collar,married,unknown,0,107.58,13381.73,3463.39,20,9,3,554.77
2975,49,entrepreneur,married,secondary,0,107.95,52506.07,3152.75,41,5,0,973.52
1169,24,housemaid,married,secondary,0,108.06,34202.82,3174.3,23,10,1,200.08
989,32,retired,married,secondary,0,108.25,30735.69,2669.64,28,10,5,472.06
3076,45,housemaid,married,tertiary,0,108.33,42497.03,2891.09,36,4,3,895.8
3338,41,unknown,divorced,secondary,0,108.45,13446.22,2831.66,34,0,0,688.88
990,52,self-employed,single,primary,0,108.58,7934.21,3144.41,37,9,2,758.06
1944,37,unknown,married,tertiary,0,109.98,72907.37,2202.77,24,3,2,652.65
1270,40,student,married,secondary,0,110.3,10671.78,2398.34,36,10,4,551.09
1892,32,entrepreneur,married,primary,0,110.38,19885.35,3379.93,28,10,4,537.59
1960,40,unknown,married,secondary,0,110.51,25210.93,3354.71,31,6,0,709.81
3151,29,technician,single,tertiary,0,110.67,5735.07,2984.09,22,7,3,479.81
2221,34,services,married,tertiary,0,111.3,7558.84,2705.68,35,10,2,556.56
3716,28,admin.,married,tertiary,0,111.96,10821.99,3085.21,28,10,5,521.28
1095,42,unknown,married,secondary,0,112.22,57471.67,2907.59,36,9,2,550.95
1692,36,retired,married,tertiary,0,112.62,13861.75,2945.8,29,10,3,666.05
2801,34,retired,single,secondary,0,112.78,34723.7,2424.2,29,5,4,565.45
1435,41,services,married,tertiary,0,112.82,4813.92,3154.89,32,9,5,579.5
1258,50,retired,married,tertiary,0,112.84,23510.59,2828.95,46,6,5,896.81
2719,37,unknown,single,secondary,0,112.95,20006.64,2395.48,30,8,1,591.23
665,40,housemaid,married,secondary,0,113.03,7840.53,2646.81,32,8,2,768.45
3916,32,admin.,single,secondary,0,113.54,5043.91,3445.92,17,9,3,583.04
2214,43,blue-collar,divorced,tertiary,0,113.57,9460.56,3141.05,30,10,2,616.68
1227,32,technician,married,secondary,0,113.64,18198.62,2856.57,36,10,4,475.95
3657,42,services,married,secondary,0,113.64,31324.32,3390.09,36,7,4,702.57
3190,43,blue-collar,married,secondary,0,113.71,40736.48,3571.19,36,3,2,734.94
2537,40,services,married,secondary,0,113.71,20102.9,3114.92,34,8,3,626.48
1723,32,services,single,secondary,0,113.75,53837.74,2633.01,27,3,4,463.2
1495,39,blue-collar,single,tertiary,0,113.81,4417.81,2658.28,28,4,2,690.98
3825,25,housemaid,married,tertiary,0,113.86,9143.47,2931.16,23,7,2,505.66
3914,46,blue-collar,single,secondary,0,114.12,18355.77,3032.07,36,10,2,949.0
2446,38,unknown,single,secondary,0,114.25,16083.19,2849.83,34,10,2,745.59
3082,43,technician,married,secondary,0,114.45,7091.01,2929.68,36,2,1,719.95
3399,44,technician,single,tertiary,0,115.13,6655.37,3485.39,36,10,3,663.87
1244,32,technician,single,tertiary,0,115.24,1007.77,3313.29,36,8,4,518.3
1992,30,technician,single,unknown,0,115.45,25365.88,2617.5,24,0,4,484.75
1376,31,retired,married,tertiary,0,115.47,67308.89,2732.74,36,2,2,538.3
1894,36,housemaid,married,unknown,0,115.79,10118.42,2931.69,19,3,3,594.31
1855,53,services,divorced,primary,0,115.92,73878.44,2850.92,39,8,2,846.94
1683,20,retired,single,unknown,0,116.15,9395.57,2585.13,17,5,0,295.26
2855,38,services,married,secondary,0,116.27,35998.35,3206.79,20,10,3,552.76
3670,30,unknown,married,primary,0,116.34,11163.16,3005.77,36,10,1,482.4
3256,40,admin.,married,primary,0,116.72,27501.22,3174.19,36,6,5,672.51
953,53,housemaid,married,secondary,0,116.78,23528.92,2796.46,48,8,2,972.24
2805,36,technician,married,primary,0,117.04,25951.27,2709.68,31,10,3,559.77
3787,29,unknown,divorced,secondary,0,117.14,6330.5,2859.19,26,2,1,493.01
2940,50,retired,single,secondary,0,117.17,14724.88,2691.99,33,9,1,822.25
1075,41,housemaid,married,tertiary,0,117.33,15162.55,3002.97,31,7,3,626.87
2817,48,admin.,married,tertiary,0,117.72,29867.76,3049.21,36,9,2,942.11
1333,23,housemaid,married,secondary,0,117.95,11773.39,2725.08,14,3,1,364.01
2798,27,admin.,married,primary,0,118.39,18691.71,3378.66,21,1,2,544.39
3836,34,services,married,tertiary,0,118.7,11793.5,2314.08,36,9,3,590.15
2260,35,retired,married,tertiary,0,118.81,4576.84,2993.11,36,5,4,572.94
734,30,retired,divorced,primary,0,119.1,10663.38,2614.02,36,6,3,476.59
2475,58,unknown,married,tertiary,0,119.48,12907.87,2512.52,36,8,0,864.18
3830,19,housemaid,single,unknown,0,119.85,36519.57,3066.8,14,0,5,479.09
3517,37,self-employed,divorced,tertiary,0,120.18,22835.47,3000.79,32,7,4,677.37
855,33,housemaid,married,secondary,0,120.18,10632.29,3451.73,26,10,2,515.24
903,49,technician,married,secondary,0,120.18,18589.28,2565.16,38,9,3,899.43
1137,34,blue-collar,divorced,secondary,0,120.24,43878.09,2812.69,20,1,4,505.23
2421,44,blue-collar,single,tertiary,0,120.25,18275.4,2894.7,36,8,5,575.89
3575,60,blue-collar,married,primary,0,120.28,5589.73,2798.74,46,10,4,948.22
1543,47,unknown,single,secondary,0,120.42,30724.19,2986.49,35,9,1,753.76
1868,61,self-employed,married,tertiary,0,120.47,17780.1,3291.92,42,10,0,864.77
1160,45,blue-collar,married,primary,0,121.18,21648.45,2506.82,34,10,4,932.9
822,43,unknown,married,unknown,0,121.22,49842.76,3496.46,36,5,2,747.44
2168,44,services,single,primary,0,121.85,8686.97,2914.19,36,1,3,640.48
3343,40,unknown,married,secondary,0,121.89,16280.68,3291.16,36,9,3,712.38
3196,34,blue-collar,married,secondary,0,122.01,6468.95,3140.44,21,2,1,542.46
1040,40,unknown,divorced,tertiary,0,122.24,2577.33,3520.43,36,8,4,605.98
1375,34,technician,divorced,secondary,0,122.35,30919.59,2752.53,29,5,1,586.52
2867,29,student,single,tertiary,0,122.43,8150.95,2302.87,27,9,2,566.39
2402,53,entrepreneur,single,secondary,0,124.04,41435.4,3170.26,44,10,3,886.5
2510,51,blue-collar,single,primary,0,124.04,3512.42,2746.18,36,2,4,866.36
2947,18,blue-collar,single,secondary,0,124.32,13648.25,3099.6,36,10,2,404.18
916,46,unknown,married,tertiary,0,124.44,9611.11,3068.37,36,8,2,826.43
3090,43,services,married,tertiary,0,124.67,35305.44,2786.0,36,1,3,563.05
2179,36,technician,married,primary,0,124.68,17096.82,3200.69,36,7,2,749.0
3462,38,unknown,single,tertiary,0,125.18,68172.7,2812.99,25,10,2,763.35
1776,41,housemaid,married,unknown,0,125.21,36291.34,2510.88,35,4,2,571.91
2556,54,retired,single,tertiary,0,125.31,6344.91,2671.93,36,5,3,855.65
3636,45,technician,married,primary,0,125.54,8980.63,3253.74,36,10,1,983.74
1101,41,services,divorced,primary,0,125.95,3125.39,2884.19,34,7,3,625.9
2063,18,services,single,secondary,0,126.99,30363.52,3098.79,10,10,3,402.7
1818,21,services,single,primary,0,127.09,11887.52,2975.61,14,6,5,439.06
784,32,unknown,single,secondary,0,127.37,17412.17,2778.94,22,1,2,459.34
2301,24,retired,single,secondary,0,127.41,13823.35,2955.72,14,10,2,225.34
1223,40,blue-collar,married,primary,0,127.41,24475.03,2863.91,36,7,3,708.41
3665,35,blue-collar,divorced,secondary,0,127.43,78014.82,2852.95,28,5,1,558.11
788,53,housemaid,married,unknown,0,128.15,60090.29,3148.67,40,10,4,957.7
3205,46,services,single,tertiary,0,128.25,27341.86,2948.27,30,10,0,906.28
774,45,self-employed,married,tertiary,0,128.25,8834.87,3231.62,33,3,2,794.8
915,49,technician,married,primary,0,128.35,7134.31,2872.45,38,8,4,817.62
1426,31,services,divorced,secondary,0,128.5,8893.31,3189.01,36,4,1,579.93
661,53,housemaid,single,secondary,0,128.71,11684.5,3150.03,40,10,3,947.49
3125,36,housemaid,married,primary,0,128.77,27387.9,2680.64,30,8,4,761.58
1585,31,entrepreneur,married,secondary,0,128.97,19706.82,3424.79,29,10,2,486.77
944,47,self-employed,divorced,secondary,0,129.15,9739.74,3104.41,38,7,5,780.26
3236,28,entrepreneur,married,secondary,0,129.33,4815.1,3908.56,36,10,1,450.61
3467,23,blue-collar,divorced,tertiary,0,129.81,35279.27,2524.92,16,5,2,265.06
2770,32,entrepreneur,married,primary,0,129.93,16322.87,3100.33,23,10,0,594.64
2493,26,entrepreneur,married,tertiary,0,130.47,43910.34,3210.27,36,10,2,481.04
3917,44,unknown,married,tertiary,0,130.56,8010.97,3222.6,28,10,4,743.55
3591,48,technician,single,primary,0,130.83,15026.45,3307.97,46,10,3,915.07
1498,54,entrepreneur,single,tertiary,0,131.0,10530.48,3333.71,47,1,2,908.19
2866,34,entrepreneur,married,secondary,0,131.43,13667.8,3031.89,26,7,2,481.83
2370,40,admin.,single,secondary,0,131.46,3358.51,3573.7,36,1,0,673.22
1156,33,blue-collar,divorced,unknown,0,131.5,27159.65,2852.81,22,9,0,582.81
3769,62,retired,married,secondary,0,131.9,9415.78,2840.58,45,10,3,981.51
2497,37,unknown,married,secondary,0,132.65,45442.15,2983.67,26,8,2,729.75
3931,52,housemaid,married,primary,0,132.94,16037.0,3443.15,42,7,3,847.08
1526,28,housemaid,married,tertiary,0,132.97,4880.23,2971.32,27,0,2,486.67
1296,53,unknown,single,primary,0,133.03,2228.36,3306.39,36,0,2,891.05
3992,40,technician,divorced,secondary,0,133.16,39796.71,2665.18,26,9,3,798.57
808,48,self-employed,divorced,secondary,0,133.4,16982.44,3401.89,41,8,1,856.19
2498,32,blue-collar,married,primary,0,133.4,18759.3,3697.24,36,8,1,550.97
3149,32,entrepreneur,single,unknown,0,133.78,104468.77,3780.05,16,9,0,538.53
3826,50,self-employed,single,secondary,0,134.23,9281.03,3136.33,41,10,3,760.88
1718,34,technician,married,secondary,0,134.34,32679.49,3129.32,26,9,1,499.54
3981,63,unknown,married,primary,0,134.35,6672.55,2979.54,48,10,3,886.45
3039,45,technician,married,secondary,0,134.61,25235.39,2982.55,35,6,1,986.72
3598,44,services,married,secondary,0,135.02,27413.62,3370.54,31,2,2,795.72
3864,46,services,married,unknown,0,135.28,9582.98,4145.38,35,4,2,1153.22
1864,50,self-employed,single,tertiary,0,135.65,13355.9,3221.45,32,0,2,800.62
2717,32,services,married,secondary,0,135.89,37596.87,3159.91,24,10,2,458.16
1098,25,housemaid,married,secondary,0,136.09,20453.8,2927.86,17,10,1,480.35
3080,42,blue-collar,married,tertiary,0,136.23,6564.79,3011.59,31,3,1,666.92
1815,32,housemaid,single,tertiary,0,136.33,27981.94,2876.89,36,5,2,590.81
3618,41,entrepreneur,divorced,secondary,0,138.27,36850.98,3929.06,43,0,4,686.78
3773,43,retired,married,secondary,0,138.35,29464.22,2920.84,36,8,1,794.08
1691,42,housemaid,married,secondary,0,138.51,16322.71,2886.11,36,10,3,774.68
2743,43,blue-collar,married,secondary,0,138.52,3863.06,2494.75,33,5,2,736.56
695,42,self-employed,single,secondary,0,138.57,16463.14,3219.01,36,9,0,659.58
2358,33,entrepreneur,married,primary,0,138.64,5038.37,3414.3,36,0,2,595.42
3560,27,technician,married,secondary,0,138.74,9111.37,3260.04,26,7,5,507.81
2793,37,housemaid,married,secondary,0,138.86,21469.51,2849.46,36,10,3,713.52
3800,41,retired,married,primary,0,139.31,7321.66,2931.05,27,9,3,742.43
3588,47,admin.,single,tertiary,0,140.38,41309.64,3129.42,36,7,1,996.12
2802,19,housemaid,single,secondary,0,140.57,1713.33,3356.34,15,10,3,494.44
3611,38,admin.,single,primary,0,140.76,3973.9,3133.73,36,9,0,645.52
2436,39,technician,single,secondary,0,140.96,9342.98,2837.74,30,6,2,659.38
3551,22,technician,single,secondary,0,141.49,10920.56,3555.51,36,10,2,222.94
2300,33,unknown,married,primary,0,141.52,24918.16,2841.2,29,10,1,527.33
2714,42,blue-collar,married,unknown,0,141.52,7158.68,3372.24,28,10,4,611.88
3840,40,blue-collar,married,secondary,0,141.72,36436.97,2776.54,39,10,5,579.96
1662,59,admin.,married,tertiary,0,142.16,5400.8,3769.68,38,6,2,823.22
2365,23,technician,married,secondary,0,142.33,28490.48,3107.93,36,5,0,420.88
1649,35,technician,married,secondary,0,142.49,70655.28,3461.59,31,9,2,701.93
813,50,retired,divorced,primary,0,142.65,4860.46,2812.6,36,2,4,837.44
952,31,retired,married,tertiary,0,142.86,4774.32,2521.96,30,10,1,529.19
963,34,entrepreneur,single,secondary,0,143.07,20279.36,3374.73,24,9,2,585.92
2044,43,blue-collar,married,secondary,0,143.2,38119.31,3116.02,30,6,0,746.74
3469,23,housemaid,married,primary,0,143.48,122249.52,3383.89,18,8,1,113.24
2006,52,entrepreneur,married,secondary,0,143.56,2471.57,3562.45,38,9,2,951.09
1104,48,technician,married,tertiary,0,144.35,31506.85,2864.59,36,8,2,897.09
1313,41,housemaid,single,secondary,0,144.39,11208.89,3199.04,33,0,4,688.11
2481,42,services,married,tertiary,0,144.42,32157.45,3471.59,36,5,1,625.87
2451,50,blue-collar,single,tertiary,0,144.6,16760.71,3116.52,39,10,2,770.91
3725,51,self-employed,married,primary,0,144.72,12892.75,3112.4,36,0,2,812.98
3184,36,unknown,single,tertiary,0,144.74,45400.13,3534.05,27,8,2,742.66
1812,44,unknown,married,unknown,0,145.01,38158.16,2957.08,33,10,2,698.93
853,34,technician,married,secondary,0,145.73,10066.9,3030.57,29,8,1,480.01
3971,45,self-employed,married,secondary,0,145.91,5306.24,3219.24,36,10,2,887.96
1069,29,admin.,divorced,tertiary,0,146.04,11366.26,3730.72,21,6,1,592.64
2643,31,unknown,married,unknown,0,146.7,22289.66,3414.7,26,9,2,453.48
3086,36,housemaid,married,primary,0,146.77,13660.86,3350.72,36,0,1,564.41
2171,50,unknown,single,secondary,0,146.79,17038.09,2864.0,45,10,2,814.85
3899,48,housemaid,married,secondary,0,147.03,23501.97,2459.97,37,10,2,984.22
2350,32,unknown,single,primary,0,147.78,11619.48,3430.3,25,10,4,452.69
2376,45,blue-collar,married,tertiary,0,147.85,6623.04,2936.37,37,10,0,943.43
2807,28,retired,single,primary,0,147.91,30257.74,2472.52,25,7,3,520.09
2235,60,technician,married,secondary,0,148.23,8328.72,2933.77,45,10,3,921.58
3029,34,services,single,secondary,0,148.57,9985.74,3405.62,30,5,4,516.19
703,35,unknown,married,secondary,0,148.85,1957.71,3302.25,23,7,2,652.96
3233,35,self-employed,married,secondary,0,148.89,13181.33,3399.9,36,6,0,707.82
1142,38,blue-collar,single,tertiary,0,149.09,13926.34,2854.47,28,0,3,780.89
1545,30,unknown,divorced,secondary,0,149.23,26859.99,3533.15,25,10,3,503.12
3922,31,entrepreneur,married,secondary,0,149.29,24611.95,3604.72,20,9,2,596.95
2584,46,self-employed,single,secondary,0,149.39,24840.2,3505.17,36,0,3,953.66
3534,38,technician,single,secondary,0,149.61,23964.47,2720.47,31,8,1,580.34
2818,42,technician,single,primary,0,149.68,18943.28,3265.65,35,10,4,745.04
1503,44,self-employed,divorced,tertiary,0,149.98,7267.82,3225.37,35,0,4,668.06
3547,49,self-employed,single,secondary,0,150.01,5442.43,3396.78,40,9,2,911.71
3811,34,retired,single,secondary,0,150.11,2441.24,2759.93,36,2,0,565.67
2286,50,admin.,married,secondary,0,150.21,5636.85,3045.58,36,0,1,881.02
3140,44,admin.,single,secondary,0,150.21,11888.99,3433.7,36,9,3,758.66
2414,43,unknown,married,secondary,0,150.68,34259.3,3284.87,30,8,4,737.01
2053,43,services,married,secondary,0,150.89,8434.55,2993.57,33,8,3,726.39
1941,37,self-employed,married,secondary,0,150.93,15696.7,3647.03,31,10,4,578.34
950,32,self-employed,married,tertiary,0,151.2,12931.38,3105.28,36,9,1,453.28
2346,54,housemaid,single,secondary,0,151.31,9118.35,3321.55,40,9,0,819.44
3040,56,blue-collar,married,secondary,0,151.34,4135.54,3137.73,46,4,4,909.84
2246,38,entrepreneur,single,tertiary,0,151.46,36529.02,4038.75,28,0,1,561.15
1616,60,technician,married,secondary,0,151.49,3581.24,2710.99,51,7,1,840.1
3165,49,services,married,secondary,0,151.76,16395.68,2439.72,41,9,4,915.81
1077,35,housemaid,married,secondary,0,151.87,31432.52,3020.57,36,8,1,641.83
1596,43,self-employed,married,tertiary,0,152.17,20655.75,3844.79,32,5,4,634.57
2509,46,entrepreneur,divorced,secondary,0,152.35,40172.15,3446.94,36,10,5,781.68
3737,47,technician,married,secondary,0,152.39,14286.38,3072.46,36,8,3,945.93
1532,57,retired,married,tertiary,0,152.42,32384.5,2175.37,36,10,3,947.92
2931,52,technician,married,tertiary,0,152.7,11058.3,3605.72,36,10,1,923.88
1196,42,entrepreneur,married,secondary,0,152.8,81058.15,3754.04,36,10,3,723.02
1072,62,blue-collar,married,secondary,0,153.5,16190.7,3754.27,48,10,1,949.17
2664,48,retired,married,secondary,0,153.52,13765.31,2761.64,36,4,1,788.01
