customer_id,income,balance,customer_lifetime_value,debt,tenure,credit_default,days_from_last_transaction,avg_transaction_amt,num_transactions,digital_engagement_score,total_products_owned,transaction_freq,segment
87,2466.16,-76.86,420.06,42360.33,42,1,759.0,0.0,0.0,0.0,3,0.0,At risk / inactive customers
57,1525.51,-76.53,252.44,41806.76,30,1,759.0,0.0,0.0,0.23607429898196106,3,0.0,At risk / inactive customers
402,2040.98,-75.24,250.3,31540.94,20,1,21.0,223.2,2.0,0.65040900160743,2,0.1,Budget-conscious
616,2488.32,-74.36,124.77,5914.42,14,1,759.0,0.0,0.0,0.6721343096981603,2,0.0,At risk / inactive customers
508,2194.56,-74.27,358.31,22910.93,36,1,759.0,0.0,0.0,0.2207501339524915,4,0.0,At risk / inactive customers
370,1744.53,-74.18,292.9,16560.52,36,1,143.0,102.46,1.0,0.227106626183247,3,0.041666666666666664,Budget-conscious
367,1914.79,-73.71,254.91,5869.03,25,1,759.0,0.0,0.0,0.6338328272905875,4,0.0,At risk / inactive customers
520,1880.89,-73.69,308.84,8677.55,35,1,77.0,175.28,2.0,0.37654045365243793,3,0.08333333333333333,Budget-conscious
197,1802.01,-73.23,302.1,42360.33,30,1,759.0,0.0,0.0,0.0,3,0.0,At risk / inactive customers
430,1779.96,-72.95,282.66,4706.47,36,1,759.0,0.0,0.0,0.1770262546883372,1,0.0,At risk / inactive customers
51,1797.22,-72.89,320.66,33633.14,35,1,759.0,0.0,0.0,0.48990355420610826,2,0.0,At risk / inactive customers
469,1576.75,-72.7,271.58,42081.79,25,1,759.0,0.0,0.0,0.5766529737453117,3,0.0,At risk / inactive customers
52,1424.28,-72.23,481.78,26223.12,36,1,759.0,0.0,0.0,0.25707447758528307,3,0.0,At risk / inactive customers
23,1698.09,-72.19,270.56,42360.33,36,1,6.0,138.80833333333334,6.0,0.0,2,0.25,Budget-conscious
542,2254.56,-71.54,466.76,19084.4,36,1,186.0,145.71,2.0,0.42640292909448113,4,0.08333333333333333,Budget-conscious
142,2242.29,-71.3,108.18,21744.88,14,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
509,1496.08,-71.23,254.21,12332.88,22,1,759.0,0.0,0.0,0.4066904804429362,2,0.0,At risk / inactive customers
20,1800.15,-70.98,259.47,16397.6,36,1,759.0,0.0,0.0,0.49819967851402036,4,0.0,At risk / inactive customers
363,1923.28,-70.88,228.47,16093.46,36,1,62.0,234.03,2.0,0.4117771030541168,2,0.08333333333333333,Budget-conscious
485,1952.23,-70.27,292.92,21080.02,16,1,51.0,226.345,2.0,0.5171691373459546,2,0.125,Budget-conscious
429,2169.52,-70.06,284.01,7165.83,37,1,759.0,0.0,0.0,0.0,3,0.0,At risk / inactive customers
599,2367.5,-69.73,392.81,42360.33,26,1,759.0,0.0,0.0,0.3462368280050009,2,0.0,At risk / inactive customers
251,1650.92,-69.64,462.2,10952.2,36,1,759.0,0.0,0.0,0.3840114306126094,3,0.0,At risk / inactive customers
66,1879.88,-69.13,192.16,15041.38,36,1,759.0,0.0,0.0,0.4729826754777639,1,0.0,At risk / inactive customers
326,2407.61,-68.59,235.28,42360.33,15,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
553,1943.31,-67.92,405.81,42360.33,34,1,51.0,142.851,10.0,0.4063993570280407,2,0.4166666666666667,Budget-conscious
343,2000.91,-66.01,256.16,42360.33,36,1,759.0,0.0,0.0,0.5844240042864798,4,0.0,At risk / inactive customers
321,1833.5,-65.83,283.67,42360.33,21,1,759.0,0.0,0.0,0.24844257903196998,2,0.0,At risk / inactive customers
285,2114.94,-65.83,263.93,39738.91,25,1,759.0,0.0,0.0,0.0,1,0.0,At risk / inactive customers
633,1800.82,-64.6,381.09,42360.33,36,1,759.0,0.0,0.0,0.42243079121271654,2,0.0,At risk / inactive customers
155,1967.36,-64.26,261.05,32791.05,23,1,759.0,0.0,0.0,0.0,3,0.0,At risk / inactive customers
598,2425.84,-63.65,339.1,19198.15,36,1,190.0,192.84,1.0,0.5467119128415788,2,0.041666666666666664,Budget-conscious
164,1719.08,-63.64,222.58,18486.35,10,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
34,2531.71,-62.6,247.18,42360.33,23,1,759.0,0.0,0.0,0.4116502946954813,4,0.0,At risk / inactive customers
147,1592.68,-62.04,252.61,8896.44,27,1,759.0,0.0,0.0,0.6293088051437757,1,0.0,At risk / inactive customers
329,1994.54,-61.06,230.36,16061.84,36,1,360.0,127.58,1.0,0.3197320950169673,2,0.041666666666666664,Budget-conscious
384,2685.84,-60.86,374.39,6955.09,29,1,401.0,259.78,1.0,0.5369726736917306,3,0.041666666666666664,Budget-conscious
421,1961.33,-60.78,309.83,12030.07,26,1,759.0,0.0,0.0,0.38612430791212715,2,0.0,At risk / inactive customers
488,2422.06,-60.46,325.49,42360.33,27,1,692.0,400.45,1.0,0.15463832827290586,2,0.041666666666666664,At risk / inactive customers
479,1796.82,-60.45,260.37,42360.33,27,1,344.0,159.26666666666668,3.0,0.17714413288087155,3,0.125,Budget-conscious
536,2340.44,-59.5,272.17,13912.43,36,1,759.0,0.0,0.0,0.26976960171459186,3,0.0,At risk / inactive customers
569,1829.24,-59.02,336.03,16367.8,36,1,759.0,0.0,0.0,0.18479728522950525,4,0.0,At risk / inactive customers
105,2383.42,-59.02,341.49,17065.41,29,1,266.0,257.425,4.0,0.4186586890516163,2,0.16666666666666666,Budget-conscious
361,1949.26,-58.96,284.98,13259.14,36,1,759.0,0.0,0.0,0.39721378817646,4,0.0,At risk / inactive customers
499,1977.98,-57.18,211.15,42360.33,16,1,384.0,172.565,2.0,0.44022146811930696,3,0.125,Budget-conscious
450,1900.85,-56.84,259.23,39702.14,18,1,759.0,0.0,0.0,0.5993945347383461,1,0.0,At risk / inactive customers
377,1858.79,-56.74,245.24,28897.28,17,1,759.0,0.0,0.0,0.3916735131273441,0,0.0,At risk / inactive customers
636,2020.59,-55.35,392.07,6106.23,36,1,466.0,160.24666666666667,3.0,0.38290587604929455,3,0.125,Budget-conscious
243,1729.37,-55.15,117.09,13650.2,36,1,138.0,89.44,1.0,0.2754634756206465,2,0.041666666666666664,Budget-conscious
244,2048.1,-54.61,312.69,42360.33,25,1,759.0,0.0,0.0,0.25154313270226825,3,0.0,At risk / inactive customers
446,2118.95,-53.89,279.55,12056.25,36,1,759.0,0.0,0.0,0.5180032148597964,2,0.0,At risk / inactive customers
389,1840.04,-52.9,241.17,42360.33,24,1,225.0,169.75,2.0,0.525311662796928,0,0.08333333333333333,Budget-conscious
564,2206.9,-52.72,60.54,16309.31,14,1,26.0,44.9,1.0,0.6395642078942668,0,0.07142857142857142,Budget-conscious
267,1965.39,-52.29,287.61,18742.9,36,1,759.0,0.0,0.0,0.13224147169137346,1,0.0,At risk / inactive customers
301,2809.31,-51.66,226.62,6653.57,18,1,440.0,117.11,1.0,0.0,2,0.05555555555555555,Budget-conscious
182,2627.01,-51.61,281.22,4706.47,18,1,23.0,425.87,1.0,0.4090837649580282,4,0.05555555555555555,Budget-conscious
303,1914.69,-51.19,259.62,15206.03,25,1,759.0,0.0,0.0,0.4933488122879085,1,0.0,At risk / inactive customers
16,2327.55,-49.57,288.8,31412.47,24,1,264.0,144.72333333333333,3.0,0.37328451509198063,2,0.125,Budget-conscious
350,1888.0,-49.2,482.32,7895.68,36,1,759.0,0.0,0.0,0.34037863904268617,2,0.0,At risk / inactive customers
228,2014.2,-48.63,293.01,11164.95,22,1,759.0,0.0,0.0,0.531278799785676,2,0.0,At risk / inactive customers
447,2309.37,-48.33,276.71,11162.66,28,1,759.0,0.0,0.0,0.5685104482943383,3,0.0,At risk / inactive customers
218,2057.64,-47.18,257.12,36604.64,29,1,723.0,172.14,1.0,0.25315770673334526,1,0.041666666666666664,At risk / inactive customers
196,2516.18,-47.16,124.31,18988.15,17,1,36.0,134.4283333333333,6.0,0.40085908197892484,2,0.35294117647058826,Budget-conscious
466,1996.04,-46.85,264.79,29575.28,23,1,687.0,80.62,1.0,0.4203089837470977,3,0.043478260869565216,At risk / inactive customers
347,2199.31,-46.7,267.2,30015.34,24,1,269.0,182.06,1.0,0.4074156099303447,3,0.041666666666666664,Budget-conscious
272,1846.36,-46.6,280.91,34243.89,24,1,205.0,101.47,2.0,0.40515806393998927,2,0.08333333333333333,Budget-conscious
276,2423.32,-46.42,359.96,12067.09,36,1,759.0,0.0,0.0,0.23727987140560813,0,0.0,At risk / inactive customers
158,2378.95,-46.26,234.13,11141.82,36,1,759.0,0.0,0.0,0.48614038221110906,2,0.0,At risk / inactive customers
25,1544.49,-45.89,257.0,42360.33,31,1,473.0,60.82,1.0,0.1661814609751741,3,0.041666666666666664,At risk / inactive customers
131,2290.22,-45.75,292.59,15405.85,29,1,227.0,219.515,2.0,0.14084657974638326,3,0.08333333333333333,Budget-conscious
236,1643.79,-45.68,228.98,5159.86,22,1,268.0,105.86,1.0,0.44559921414538306,2,0.045454545454545456,Budget-conscious
444,2222.83,-45.57,169.66,25225.38,19,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
239,2277.65,-45.34,471.94,4706.47,41,1,759.0,0.0,0.0,0.0,3,0.0,At risk / inactive customers
149,2335.09,-45.32,276.42,33593.02,26,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
230,2209.86,-44.78,387.91,22434.67,30,1,759.0,0.0,0.0,0.6527576352920164,4,0.0,At risk / inactive customers
199,1865.79,-44.72,496.96,16233.51,36,1,312.0,95.90333333333335,3.0,0.4788497946061797,4,0.125,Budget-conscious
103,1643.89,-44.45,295.75,29299.97,18,1,445.0,121.78333333333332,3.0,0.42466154670476863,2,0.16666666666666666,Budget-conscious
505,1975.16,-44.42,272.81,34723.91,28,1,759.0,0.0,0.0,0.570541168065726,0,0.0,At risk / inactive customers
183,2422.46,-44.39,498.33,42360.33,40,1,30.0,253.506,5.0,0.0,3,0.20833333333333334,Budget-conscious
10,2114.95,-43.59,305.49,13497.58,21,1,759.0,0.0,0.0,0.2364190033934631,1,0.0,At risk / inactive customers
114,1952.63,-43.52,353.31,35734.78,36,1,29.0,168.68,4.0,0.151918199678514,4,0.16666666666666666,Budget-conscious
489,2009.36,-43.32,263.09,5477.25,36,1,45.0,196.29250000000002,4.0,0.40704411502053933,1,0.16666666666666666,Budget-conscious
85,2262.7,-43.29,458.51,8101.24,47,1,25.0,151.99166666666667,6.0,0.5367190569744598,1,0.25,Budget-conscious
626,1953.72,-43.29,363.45,5676.6,28,1,613.0,32.96,1.0,0.0,2,0.041666666666666664,At risk / inactive customers
627,2125.08,-42.81,115.16,34232.11,22,1,759.0,0.0,0.0,0.5517985354527594,3,0.0,At risk / inactive customers
204,2346.16,-42.3,399.06,42360.33,36,1,759.0,0.0,0.0,0.21719592784425787,2,0.0,At risk / inactive customers
178,2497.62,-42.05,247.38,42360.33,27,1,759.0,0.0,0.0,0.33059474906233255,2,0.0,At risk / inactive customers
231,2340.95,-41.59,375.06,11744.96,36,1,759.0,0.0,0.0,0.20533488122879084,3,0.0,At risk / inactive customers
206,2050.54,-41.36,436.38,29673.19,52,1,759.0,0.0,0.0,0.6031666368994464,2,0.0,At risk / inactive customers
237,1811.74,-41.32,259.5,42360.33,20,1,57.0,143.16,2.0,0.4447919271298446,3,0.1,Budget-conscious
304,2278.97,-41.13,201.8,39278.32,19,1,273.0,82.845,2.0,0.17231112698696194,1,0.10526315789473684,Budget-conscious
232,1686.19,-41.03,453.95,40785.8,47,1,759.0,0.0,0.0,0.4572959457045901,4,0.0,At risk / inactive customers
332,1984.5,-40.56,296.43,42360.33,32,1,76.0,110.63,1.0,0.44571709233791745,3,0.041666666666666664,Budget-conscious
22,2840.49,-40.04,281.93,42360.33,36,1,11.0,277.0366666666667,3.0,0.0,3,0.125,Budget-conscious
353,1947.35,-39.55,436.85,42360.33,39,1,364.0,62.765,2.0,0.16016967315592068,1,0.08333333333333333,Budget-conscious
136,1784.58,-39.54,280.88,12397.23,25,1,27.0,93.735,2.0,0.43712984461510984,1,0.08333333333333333,Budget-conscious
436,2472.05,-39.19,292.76,5745.96,36,1,99.0,278.18,5.0,0.5357313806036792,2,0.20833333333333334,Budget-conscious
464,2227.38,-39.07,300.97,32129.02,32,1,663.0,316.31,1.0,0.49746561886051077,3,0.041666666666666664,At risk / inactive customers
124,2568.17,-38.66,253.88,28167.94,18,1,759.0,0.0,0.0,0.2249937488837292,5,0.0,At risk / inactive customers
524,1984.09,-38.61,408.65,9685.33,36,1,759.0,0.0,0.0,0.34411502053938203,1,0.0,At risk / inactive customers
522,1923.03,-38.53,246.98,23168.22,36,1,759.0,0.0,0.0,0.44868190748347914,2,0.0,At risk / inactive customers
275,2225.57,-38.12,392.9,10245.42,34,1,19.0,258.23400000000004,5.0,0.5191284157885336,1,0.20833333333333334,Budget-conscious
576,1698.42,-37.96,267.72,9468.25,36,1,317.0,96.54666666666667,3.0,0.41319164136452935,2,0.125,Budget-conscious
396,1929.36,-37.84,340.86,42360.33,26,1,759.0,0.0,0.0,0.3469708876585104,3,0.0,At risk / inactive customers
134,2385.98,-37.54,254.09,7475.09,18,1,759.0,0.0,0.0,0.230180389355242,2,0.0,At risk / inactive customers
497,2288.54,-37.5,279.58,32034.52,36,1,53.0,54.415,2.0,0.0,3,0.08333333333333333,Budget-conscious
45,1805.57,-37.18,448.32,5617.63,36,1,759.0,0.0,0.0,0.12847829969637434,2,0.0,At risk / inactive customers
295,2526.2,-36.86,50.69,28712.09,19,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
638,2051.51,-36.33,250.03,15831.42,36,1,759.0,0.0,0.0,0.44832827290587607,2,0.0,At risk / inactive customers
586,2074.23,-36.13,269.78,40223.69,21,1,66.0,152.04,2.0,0.18668333631005535,3,0.09523809523809523,Budget-conscious
515,2796.24,-34.58,381.3,22525.72,36,1,759.0,0.0,0.0,0.22879264154313272,3,0.0,At risk / inactive customers
314,2196.2,-34.43,397.19,32133.65,39,1,759.0,0.0,0.0,0.0,0,0.0,At risk / inactive customers
168,1757.69,-33.2,262.72,19142.94,23,1,93.0,209.695,2.0,0.3468619396320771,1,0.08695652173913043,Budget-conscious
165,1804.25,-33.16,289.31,32740.24,22,1,759.0,0.0,0.0,0.4663814966958385,1,0.0,At risk / inactive customers
426,1588.33,-32.73,276.41,26530.19,36,1,759.0,0.0,0.0,0.20166279692802286,4,0.0,At risk / inactive customers
215,1554.58,-32.45,226.17,34508.51,36,1,73.0,91.06,1.0,0.6135667083407751,1,0.041666666666666664,Budget-conscious
472,1975.77,-32.13,351.09,42360.33,36,1,759.0,0.0,0.0,0.35354527594213253,2,0.0,At risk / inactive customers
552,2241.93,-31.86,297.01,25919.81,32,1,169.0,128.3225,4.0,0.33126629755313447,3,0.16666666666666666,Budget-conscious
259,1424.28,-31.81,331.05,17629.0,34,1,759.0,0.0,0.0,0.40062332559385605,3,0.0,At risk / inactive customers
159,3079.61,-31.59,242.62,42360.33,36,1,606.0,315.66,1.0,0.0,3,0.041666666666666664,At risk / inactive customers
411,1604.28,-31.31,247.85,17121.0,31,1,759.0,0.0,0.0,0.44113770316127876,4,0.0,At risk / inactive customers
449,2122.59,-31.21,389.99,18036.95,37,1,87.0,197.14666666666668,3.0,0.0,3,0.125,Budget-conscious
162,1863.24,-31.06,280.12,5249.91,20,1,163.0,241.5,2.0,0.41389891051973565,3,0.1,Budget-conscious
514,2335.4,-30.7,288.4,42360.33,21,1,759.0,0.0,0.0,0.6589319521343097,3,0.0,At risk / inactive customers
642,1892.56,-29.54,324.64,42360.33,36,1,241.0,169.29500000000002,4.0,0.0,2,0.16666666666666666,Budget-conscious
120,2149.22,-29.5,377.5,5862.19,37,1,671.0,65.32,1.0,0.25492587962136093,3,0.041666666666666664,At risk / inactive customers
88,1715.79,-29.0,297.12,16536.79,36,1,128.0,123.50428571428571,7.0,0.2602571887837114,1,0.2916666666666667,Budget-conscious
511,2282.27,-28.64,99.23,11957.78,16,1,759.0,0.0,0.0,0.27082157528130024,3,0.0,At risk / inactive customers
64,2338.95,-28.62,394.97,33094.36,17,1,571.0,165.0,1.0,0.3898785497410252,3,0.058823529411764705,At risk / inactive customers
506,2468.51,-28.48,490.16,42360.33,42,1,40.0,240.34,3.0,0.16759599928558672,1,0.125,Budget-conscious
268,2275.01,-28.22,280.75,13362.0,19,1,759.0,0.0,0.0,0.4361868190748348,2,0.0,At risk / inactive customers
568,2044.4,-27.84,463.82,16405.37,36,1,759.0,0.0,0.0,0.0,4,0.0,At risk / inactive customers
317,2248.23,-27.43,258.17,28990.28,19,1,278.0,152.23,1.0,0.0,2,0.05263157894736842,Budget-conscious
68,1858.55,-27.09,366.62,24014.12,38,1,759.0,0.0,0.0,0.4109698160385783,2,0.0,At risk / inactive customers
209,2104.25,-27.06,488.85,25624.78,28,1,759.0,0.0,0.0,0.45919985711734235,2,0.0,At risk / inactive customers
277,2037.0,-26.54,271.36,19566.52,36,1,178.0,119.00333333333333,3.0,0.47246651187712085,1,0.125,Budget-conscious
379,1516.88,-25.81,294.48,19347.4,36,1,389.0,150.98,1.0,0.21071262725486692,2,0.041666666666666664,Budget-conscious
437,2368.4,-25.48,140.76,9159.47,20,1,698.0,17.67,1.0,0.3415395606358278,3,0.05,At risk / inactive customers
261,1781.64,-25.06,96.5,13323.16,36,1,116.0,66.82,1.0,0.6227612073584569,1,0.041666666666666664,Budget-conscious
456,2442.39,-25.01,244.12,42360.33,27,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
406,2252.69,-24.93,345.53,10115.19,25,1,137.0,165.5325,4.0,0.16016967315592068,1,0.16666666666666666,Budget-conscious
225,1991.03,-24.13,385.57,15177.22,34,1,759.0,0.0,0.0,0.5803161278799785,3,0.0,At risk / inactive customers
410,2371.96,-23.94,263.96,33368.89,36,1,759.0,0.0,0.0,0.6061135917128059,1,0.0,At risk / inactive customers
623,2285.04,-23.83,286.51,27960.53,30,1,602.0,174.67,1.0,0.24691016252902304,2,0.041666666666666664,At risk / inactive customers
115,1933.57,-23.38,377.41,30639.35,26,1,15.0,173.685,2.0,0.4519646365422397,2,0.08333333333333333,Budget-conscious
368,1948.62,-23.33,291.56,39967.94,23,1,678.0,70.4,1.0,0.37070012502232536,2,0.043478260869565216,At risk / inactive customers
283,2759.97,-23.12,153.53,42360.33,19,1,759.0,0.0,0.0,0.24042686193963209,1,0.0,At risk / inactive customers
360,2141.53,-22.94,244.96,30314.55,23,1,759.0,0.0,0.0,0.0,0,0.0,At risk / inactive customers
605,1998.3,-22.43,148.54,12293.92,21,1,759.0,0.0,0.0,0.40804965172352203,2,0.0,At risk / inactive customers
54,2279.42,-22.19,240.1,42360.33,36,1,759.0,0.0,0.0,0.0,1,0.0,At risk / inactive customers
226,2674.51,-21.58,238.82,26137.46,36,1,208.0,47.69,3.0,0.5270441150205394,3,0.125,Budget-conscious
592,1909.91,-21.49,249.63,16553.75,36,1,759.0,0.0,0.0,0.2674120378639042,3,0.0,At risk / inactive customers
463,2091.54,-21.44,228.72,10267.99,36,1,759.0,0.0,0.0,0.39976245758171103,3,0.0,At risk / inactive customers
408,2755.57,-21.42,450.97,30428.67,36,1,759.0,0.0,0.0,0.0,4,0.0,At risk / inactive customers
76,2226.34,-21.36,335.73,19174.91,31,1,759.0,0.0,0.0,0.09700482228969458,2,0.0,At risk / inactive customers
32,2504.59,-21.34,331.14,20683.08,32,1,759.0,0.0,0.0,0.165827826397571,2,0.0,At risk / inactive customers
298,1856.76,-21.21,256.6,33047.94,36,1,576.0,239.64,1.0,0.18362743347026253,3,0.041666666666666664,At risk / inactive customers
628,2316.78,-20.92,292.3,4706.47,34,1,142.0,123.64,1.0,0.5315145561707447,2,0.041666666666666664,Budget-conscious
438,2083.98,-20.74,288.07,20602.15,30,1,419.0,122.58999999999999,3.0,0.5463761385961778,2,0.125,Budget-conscious
387,2232.14,-20.63,279.21,21705.18,29,1,759.0,0.0,0.0,0.5438828362207537,2,0.0,At risk / inactive customers
145,2152.83,-20.38,92.89,35893.61,20,1,759.0,0.0,0.0,0.3770298267547776,1,0.0,At risk / inactive customers
427,2118.0,-19.3,236.43,4706.47,36,1,759.0,0.0,0.0,0.44175388462225396,0,0.0,At risk / inactive customers
507,2579.59,-19.24,492.69,18931.99,47,1,96.0,187.5575,4.0,0.40415074120378636,3,0.16666666666666666,Budget-conscious
378,2137.34,-18.53,155.24,32277.69,36,1,515.0,133.34,1.0,0.5407001250223253,4,0.041666666666666664,At risk / inactive customers
152,2079.67,-18.37,150.26,4706.47,17,1,60.0,58.85,1.0,0.5725272370066083,0,0.058823529411764705,Budget-conscious
188,2026.37,-18.36,348.84,12402.37,22,1,759.0,0.0,0.0,0.5995124129308805,1,0.0,At risk / inactive customers
122,2112.99,-18.14,308.41,15885.44,28,1,284.0,284.31,1.0,0.41201285943918553,3,0.041666666666666664,Budget-conscious
424,1880.94,-17.17,238.64,15583.22,20,1,717.0,89.58,1.0,0.20566172530809074,1,0.05,At risk / inactive customers
339,2337.34,-16.63,297.71,24128.59,36,1,407.0,51.4,1.0,0.41285586711912836,3,0.041666666666666664,Budget-conscious
465,2117.35,-16.51,225.51,39347.42,23,1,759.0,0.0,0.0,0.2558956956599392,3,0.0,At risk / inactive customers
111,1792.17,-15.12,242.06,18328.4,29,1,759.0,0.0,0.0,0.21684229326665475,4,0.0,At risk / inactive customers
551,2138.59,-14.28,243.74,42360.33,36,1,759.0,0.0,0.0,0.0,0,0.0,At risk / inactive customers
227,2483.11,-13.75,434.37,42360.33,36,1,759.0,0.0,0.0,0.2490141096624397,3,0.0,At risk / inactive customers
170,2848.46,-13.56,102.73,23523.69,36,1,759.0,0.0,0.0,0.26945168780139306,2,0.0,At risk / inactive customers
324,2187.5,-13.17,298.69,25225.26,23,1,280.0,174.07,1.0,0.3978674763350598,1,0.043478260869565216,Budget-conscious
42,2858.91,-13.05,359.71,23908.15,31,1,759.0,0.0,0.0,0.24387212002143238,5,0.0,At risk / inactive customers
294,1877.08,-12.73,227.62,14043.07,18,1,71.0,141.66500000000002,2.0,0.21390426861939632,1,0.1111111111111111,Budget-conscious
312,2656.01,-12.68,483.66,33123.0,43,1,759.0,0.0,0.0,0.18350062511162704,3,0.0,At risk / inactive customers
601,1699.36,-11.97,238.66,13067.87,31,1,508.0,132.55,1.0,0.5824200750133952,3,0.041666666666666664,Budget-conscious
567,2119.33,-11.78,361.53,16539.6,26,1,157.0,162.8725,4.0,0.3889355242007501,2,0.16666666666666666,Budget-conscious
494,2401.76,-11.38,268.6,16562.44,36,1,218.0,237.985,4.0,0.39789426683336304,1,0.16666666666666666,Budget-conscious
260,1980.24,-11.31,233.34,40965.3,25,1,369.0,114.04,3.0,0.568147883550634,2,0.125,Budget-conscious
458,2040.68,-10.5,275.13,42360.33,31,1,668.0,88.1,1.0,0.0,2,0.041666666666666664,At risk / inactive customers
104,2576.79,-8.87,154.78,15814.57,36,1,759.0,0.0,0.0,0.0,3,0.0,At risk / inactive customers
484,1625.23,-8.83,359.63,11369.78,30,1,42.0,75.53428571428572,7.0,0.2582175388462225,2,0.2916666666666667,Budget-conscious
78,2439.68,-8.48,282.67,42360.33,36,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
254,1813.69,-8.31,464.97,7300.49,38,1,759.0,0.0,0.0,0.37741025183068405,5,0.0,At risk / inactive customers
619,2186.8,-8.1,237.12,39503.41,36,1,759.0,0.0,0.0,0.382098589033756,2,0.0,At risk / inactive customers
528,2039.86,-7.03,287.44,31015.32,16,1,571.0,92.42,1.0,0.4658653330951955,1,0.0625,At risk / inactive customers
60,1886.83,-5.46,358.29,42360.33,24,1,409.0,200.285,2.0,0.5292838006786926,2,0.08333333333333333,Budget-conscious
394,2174.62,-5.22,248.3,29274.41,27,1,402.0,99.41499999999999,2.0,0.502516520807287,3,0.08333333333333333,Budget-conscious
262,2162.33,-4.34,308.86,38973.73,27,1,759.0,0.0,0.0,0.2540096445793891,1,0.0,At risk / inactive customers
200,2225.09,-3.8,264.76,42360.33,19,1,213.0,106.12,1.0,0.4050759064118592,3,0.05263157894736842,Budget-conscious
420,2447.92,-3.34,277.76,6359.87,36,1,759.0,0.0,0.0,0.0,2,0.0,At risk / inactive customers
3388,1606.87,1.21,747.84,7763.01,32,0,700.0,223.79500000000002,2.0,0.43583318449723163,2,0.08333333333333333,At risk / inactive customers
3042,1784.18,1.57,876.71,4706.47,45,0,759.0,0.0,0.0,0.20708519378460438,4,0.0,At risk / inactive customers
652,2417.35,2.84,869.52,42360.33,36,0,37.0,184.29500000000002,4.0,0.5699160564386497,2,0.16666666666666666,Budget-conscious
3359,2587.14,3.22,603.86,8971.63,36,0,759.0,0.0,0.0,0.6567833541703876,1,0.0,At risk / inactive customers
2821,2779.42,3.52,849.52,12623.21,36,0,759.0,0.0,0.0,0.16677085193784602,3,0.0,At risk / inactive customers
2533,2110.11,3.66,768.98,42360.33,42,0,134.0,169.988,5.0,0.0,2,0.20833333333333334,Budget-conscious
3504,2443.94,3.79,492.59,24586.32,30,0,719.0,234.46,1.0,0.0,3,0.041666666666666664,At risk / inactive customers
2054,2549.83,4.22,531.82,11567.68,24,0,43.0,288.812,5.0,0.31124486515449185,1,0.20833333333333334,Budget-conscious
1398,2591.47,4.25,286.88,42360.33,17,0,321.0,158.21333333333334,3.0,0.3503982854081086,2,0.17647058823529413,Budget-conscious
1049,2409.01,5.04,513.77,25379.72,36,0,759.0,0.0,0.0,0.0,3,0.0,At risk / inactive customers
2470,2201.07,5.41,663.75,8229.31,36,0,759.0,0.0,0.0,0.33716020717985357,4,0.0,At risk / inactive customers
2892,1887.19,5.43,907.68,18021.26,37,0,759.0,0.0,0.0,0.4443025540275049,3,0.0,At risk / inactive customers
1388,1784.54,5.58,597.48,6141.14,15,0,759.0,0.0,0.0,0.21579924986604748,4,0.0,At risk / inactive customers
1378,2676.11,5.72,567.56,10096.71,36,0,759.0,0.0,0.0,0.35354527594213253,3,0.0,At risk / inactive customers
1733,2195.86,6.21,637.5,26122.75,24,0,383.0,148.825,2.0,0.2164886586890516,2,0.08333333333333333,Budget-conscious
3496,2037.15,6.53,583.2,16254.64,24,0,21.0,147.47166666666666,6.0,0.5873977495981424,3,0.25,Budget-conscious
1056,2599.17,6.54,540.72,42360.33,20,0,759.0,0.0,0.0,0.4392784425790319,2,0.0,At risk / inactive customers
923,2223.59,6.76,470.09,15439.04,25,0,759.0,0.0,0.0,0.25090909090909086,1,0.0,At risk / inactive customers
698,2270.69,6.77,523.71,7438.06,17,0,148.0,112.02000000000001,2.0,0.5336363636363636,2,0.11764705882352941,Budget-conscious
1338,2546.84,6.8,768.97,35935.19,36,0,25.0,93.38666666666666,3.0,0.1802089658867655,1,0.125,Budget-conscious
3239,2548.43,6.86,576.49,42360.33,33,0,759.0,0.0,0.0,0.3665386676192177,1,0.0,At risk / inactive customers
3824,2208.78,6.96,560.02,42360.33,25,0,221.0,211.3166666666667,3.0,0.32270584032863014,4,0.125,Budget-conscious
2175,2785.15,7.88,520.98,9749.3,15,0,292.0,160.59,1.0,0.2634131094838364,3,0.06666666666666667,Budget-conscious
720,2932.69,7.98,513.42,4706.47,22,0,759.0,0.0,0.0,0.417647794248973,4,0.0,At risk / inactive customers
1022,2255.71,8.11,976.74,8185.51,47,0,252.0,176.87,3.0,0.0,3,0.125,Budget-conscious
2887,1534.5,8.18,969.16,20707.03,38,0,759.0,0.0,0.0,0.2597588855152706,2,0.0,At risk / inactive customers
1459,1743.91,8.31,881.31,7644.71,38,0,759.0,0.0,0.0,0.5746758349705304,3,0.0,At risk / inactive customers
1857,1944.9,8.5,525.47,42360.33,23,0,759.0,0.0,0.0,0.17337203071977136,2,0.0,At risk / inactive customers
